rank,score,source_path,source_dir,source_name,face_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_width,crop_height,size_bucket,image_width,image_height,crop_path
243,0.8026041388511658,vk_user_photos/639511793/avatar.jpg,vk_user_photos/639511793,avatar.jpg,0,285,649,537,913,252,264,at_least_48,1218,1280,vk_face_scores/crops/vk_user_photos__639511793__avatar__face_00__score_0.8026.jpg
244,0.8026502132415771,vk_user_photos/186415569/previous_avatar.jpg,vk_user_photos/186415569,previous_avatar.jpg,0,526,549,1194,1283,668,734,at_least_48,1828,2560,vk_face_scores/crops/vk_user_photos__186415569__previous_avatar__face_00__score_0.8027.jpg
245,0.8042181730270386,vk_user_photos/386151135/avatar.jpg,vk_user_photos/386151135,avatar.jpg,0,436,583,721,860,285,277,at_least_48,750,938,vk_face_scores/crops/vk_user_photos__386151135__avatar__face_00__score_0.8042.jpg
246,0.8046672940254211,vk_user_photos/76348/previous_avatar.jpg,vk_user_photos/76348,previous_avatar.jpg,0,0,0,636,730,636,730,at_least_48,720,1280,vk_face_scores/crops/vk_user_photos__76348__previous_avatar__face_00__score_0.8047.jpg
247,0.8046814799308777,vk_user_photos/25802046/avatar.jpg,vk_user_photos/25802046,avatar.jpg,0,516,115,714,333,198,218,at_least_48,1440,1800,vk_face_scores/crops/vk_user_photos__25802046__avatar__face_00__score_0.8047.jpg
248,0.805433452129364,vk_user_photos/44200056/previous_avatar.jpg,vk_user_photos/44200056,previous_avatar.jpg,0,686,19,1322,851,636,832,at_least_48,1800,1200,vk_face_scores/crops/vk_user_photos__44200056__previous_avatar__face_00__score_0.8054.jpg
249,0.805935263633728,vk_user_photos/679810375/avatar.jpg,vk_user_photos/679810375,avatar.jpg,0,298,481,1011,1273,713,792,at_least_48,1440,1800,vk_face_scores/crops/vk_user_photos__679810375__avatar__face_00__score_0.8059.jpg
250,0.8069254159927368,vk_user_photos/552435467/previous_avatar.jpg,vk_user_photos/552435467,previous_avatar.jpg,0,236,44,695,691,459,647,at_least_48,1080,1080,vk_face_scores/crops/vk_user_photos__552435467__previous_avatar__face_00__score_0.8069.jpg
251,0.8072186708450317,vk_user_photos/513075323/avatar.jpg,vk_user_photos/513075323,avatar.jpg,0,254,0,450,441,196,441,at_least_48,450,600,vk_face_scores/crops/vk_user_photos__513075323__avatar__face_00__score_0.8072.jpg
252,0.80743008852005,vk_user_photos/844465448/avatar.jpg,vk_user_photos/844465448,avatar.jpg,0,369,464,1012,1361,643,897,at_least_48,1536,2048,vk_face_scores/crops/vk_user_photos__844465448__avatar__face_00__score_0.8074.jpg
253,0.8081412315368652,vk_user_photos/544276483/previous_avatar.jpg,vk_user_photos/544276483,previous_avatar.jpg,0,364,0,1080,866,716,866,at_least_48,1080,1346,vk_face_scores/crops/vk_user_photos__544276483__previous_avatar__face_00__score_0.8081.jpg
254,0.8094860911369324,vk_user_photos/411417294/previous_avatar.jpg,vk_user_photos/411417294,previous_avatar.jpg,0,165,170,828,885,663,715,at_least_48,1024,1536,vk_face_scores/crops/vk_user_photos__411417294__previous_avatar__face_00__score_0.8095.jpg
255,0.8096393346786499,vk_user_photos/704232067/avatar.jpg,vk_user_photos/704232067,avatar.jpg,0,362,213,1117,1061,755,848,at_least_48,1152,1657,vk_face_scores/crops/vk_user_photos__704232067__avatar__face_00__score_0.8096.jpg
256,0.8096852898597717,vk_user_photos/704217704/previous_avatar.jpg,vk_user_photos/704217704,previous_avatar.jpg,0,507,612,1183,1402,676,790,at_least_48,1620,2084,vk_face_scores/crops/vk_user_photos__704217704__previous_avatar__face_00__score_0.8097.jpg
257,0.8101955056190491,vk_user_photos/208989798/previous_avatar.jpg,vk_user_photos/208989798,previous_avatar.jpg,0,116,77,563,635,447,558,at_least_48,648,648,vk_face_scores/crops/vk_user_photos__208989798__previous_avatar__face_00__score_0.8102.jpg
258,0.8109387159347534,vk_user_photos/495824285/previous_avatar.jpg,vk_user_photos/495824285,previous_avatar.jpg,0,386,0,1025,564,639,564,at_least_48,1080,1062,vk_face_scores/crops/vk_user_photos__495824285__previous_avatar__face_00__score_0.8109.jpg
259,0.812800407409668,vk_user_photos/176036214/avatar.jpg,vk_user_photos/176036214,avatar.jpg,0,815,754,1199,1292,384,538,at_least_48,1707,2560,vk_face_scores/crops/vk_user_photos__176036214__avatar__face_00__score_0.8128.jpg
260,0.8141193985939026,vk_user_photos/286343265/previous_avatar.jpg,vk_user_photos/286343265,previous_avatar.jpg,0,632,440,960,820,328,380,at_least_48,960,959,vk_face_scores/crops/vk_user_photos__286343265__previous_avatar__face_00__score_0.8141.jpg
261,0.8143771290779114,vk_user_photos/495547753/avatar.jpg,vk_user_photos/495547753,avatar.jpg,0,141,22,403,385,262,363,at_least_48,540,534,vk_face_scores/crops/vk_user_photos__495547753__avatar__face_00__score_0.8144.jpg
262,0.8145500421524048,vk_user_photos/824475457/previous_avatar.jpg,vk_user_photos/824475457,previous_avatar.jpg,0,817,253,1537,1133,720,880,at_least_48,2072,2560,vk_face_scores/crops/vk_user_photos__824475457__previous_avatar__face_00__score_0.8146.jpg
263,0.8145830631256104,vk_user_photos/706871341/previous_avatar.jpg,vk_user_photos/706871341,previous_avatar.jpg,0,173,100,720,872,547,772,at_least_48,720,1280,vk_face_scores/crops/vk_user_photos__706871341__previous_avatar__face_00__score_0.8146.jpg
264,0.8146901726722717,vk_user_photos/513075323/previous_avatar.jpg,vk_user_photos/513075323,previous_avatar.jpg,0,0,337,439,892,439,555,at_least_48,1028,1280,vk_face_scores/crops/vk_user_photos__513075323__previous_avatar__face_00__score_0.8147.jpg
265,0.8150047063827515,vk_user_photos/686557133/avatar.jpg,vk_user_photos/686557133,avatar.jpg,0,305,437,973,1185,668,748,at_least_48,1280,1707,vk_face_scores/crops/vk_user_photos__686557133__avatar__face_00__score_0.8150.jpg
266,0.8158690333366394,vk_user_photos/30506045/previous_avatar.jpg,vk_user_photos/30506045,previous_avatar.jpg,0,343,399,1075,1291,732,892,at_least_48,1290,2275,vk_face_scores/crops/vk_user_photos__30506045__previous_avatar__face_00__score_0.8159.jpg
267,0.8166317939758301,vk_user_photos/270433569/previous_avatar.jpg,vk_user_photos/270433569,previous_avatar.jpg,0,678,419,1344,1291,666,872,at_least_48,1707,2560,vk_face_scores/crops/vk_user_photos__270433569__previous_avatar__face_00__score_0.8166.jpg
268,0.8168880939483643,vk_user_photos/682804353/avatar.jpg,vk_user_photos/682804353,avatar.jpg,0,483,328,1178,1023,695,695,at_least_48,1320,1305,vk_face_scores/crops/vk_user_photos__682804353__avatar__face_00__score_0.8169.jpg
269,0.8174628615379333,vk_user_photos/748001187/avatar.jpg,vk_user_photos/748001187,avatar.jpg,0,601,1199,1075,1796,474,597,at_least_48,1920,2560,vk_face_scores/crops/vk_user_photos__748001187__avatar__face_00__score_0.8175.jpg
270,0.8182803392410278,vk_user_photos/439786865/avatar.jpg,vk_user_photos/439786865,avatar.jpg,0,511,0,1168,592,657,592,at_least_48,1206,718,vk_face_scores/crops/vk_user_photos__439786865__avatar__face_00__score_0.8183.jpg
271,0.8184487819671631,vk_user_photos/177038510/avatar.jpg,vk_user_photos/177038510,avatar.jpg,0,388,348,1067,1218,679,870,at_least_48,1320,2071,vk_face_scores/crops/vk_user_photos__177038510__avatar__face_00__score_0.8184.jpg
272,0.8210588097572327,vk_user_photos/846118142/previous_avatar.jpg,vk_user_photos/846118142,previous_avatar.jpg,0,373,579,672,909,299,330,at_least_48,1086,1448,vk_face_scores/crops/vk_user_photos__846118142__previous_avatar__face_00__score_0.8211.jpg
273,0.8211513161659241,vk_user_photos/559196637/avatar.jpg,vk_user_photos/559196637,avatar.jpg,0,188,133,868,991,680,858,at_least_48,1080,1080,vk_face_scores/crops/vk_user_photos__559196637__avatar__face_00__score_0.8212.jpg
274,0.8213897347450256,vk_user_photos/715804085/previous_avatar.jpg,vk_user_photos/715804085,previous_avatar.jpg,0,275,76,855,925,580,849,at_least_48,959,1280,vk_face_scores/crops/vk_user_photos__715804085__previous_avatar__face_00__score_0.8214.jpg
275,0.8218175768852234,vk_user_photos/512591540/previous_avatar.jpg,vk_user_photos/512591540,previous_avatar.jpg,0,373,323,523,491,150,168,at_least_48,828,1024,vk_face_scores/crops/vk_user_photos__512591540__previous_avatar__face_00__score_0.8218.jpg
276,0.8228051662445068,vk_user_photos/368833438/avatar.jpg,vk_user_photos/368833438,avatar.jpg,0,0,488,51,575,51,87,at_least_48,1080,979,vk_face_scores/crops/vk_user_photos__368833438__avatar__face_00__score_0.8228.jpg
277,0.8229662775993347,vk_user_photos/524403219/avatar.jpg,vk_user_photos/524403219,avatar.jpg,0,176,81,319,250,143,169,at_least_48,676,1200,vk_face_scores/crops/vk_user_photos__524403219__avatar__face_00__score_0.8230.jpg
278,0.8234111070632935,vk_user_photos/670241510/previous_avatar.jpg,vk_user_photos/670241510,previous_avatar.jpg,0,281,25,382,158,101,133,at_least_48,540,531,vk_face_scores/crops/vk_user_photos__670241510__previous_avatar__face_00__score_0.8234.jpg
279,0.8237789869308472,vk_user_photos/508220403/avatar.jpg,vk_user_photos/508220403,avatar.jpg,0,258,47,889,823,631,776,at_least_48,960,1280,vk_face_scores/crops/vk_user_photos__508220403__avatar__face_00__score_0.8238.jpg
280,0.824008047580719,vk_user_photos/122836932/previous_avatar.jpg,vk_user_photos/122836932,previous_avatar.jpg,0,157,621,197,671,40,50,below_48,961,1280,vk_face_scores/crops/vk_user_photos__122836932__previous_avatar__face_00__score_0.8240.jpg
281,0.8247448205947876,vk_user_photos/400312934/avatar.jpg,vk_user_photos/400312934,avatar.jpg,0,585,649,1008,1255,423,606,at_least_48,1920,2560,vk_face_scores/crops/vk_user_photos__400312934__avatar__face_00__score_0.8247.jpg
282,0.8247953653335571,vk_user_photos/684143018/previous_avatar.jpg,vk_user_photos/684143018,previous_avatar.jpg,0,259,400,564,690,305,290,at_least_48,960,1280,vk_face_scores/crops/vk_user_photos__684143018__previous_avatar__face_00__score_0.8248.jpg
283,0.8252450823783875,vk_user_photos/293467739/avatar.jpg,vk_user_photos/293467739,avatar.jpg,0,169,394,366,619,197,225,at_least_48,960,1280,vk_face_scores/crops/vk_user_photos__293467739__avatar__face_00__score_0.8252.jpg
284,0.8255524039268494,vk_user_photos/837766430/avatar.jpg,vk_user_photos/837766430,avatar.jpg,0,294,73,694,647,400,574,at_least_48,999,999,vk_face_scores/crops/vk_user_photos__837766430__avatar__face_00__score_0.8256.jpg
285,0.825674295425415,vk_user_photos/25888794/avatar.jpg,vk_user_photos/25888794,avatar.jpg,0,305,251,970,920,665,669,at_least_48,1434,1792,vk_face_scores/crops/vk_user_photos__25888794__avatar__face_00__score_0.8257.jpg
286,0.8262145519256592,vk_user_photos/216409897/avatar.jpg,vk_user_photos/216409897,avatar.jpg,0,377,519,426,595,49,76,at_least_48,828,1023,vk_face_scores/crops/vk_user_photos__216409897__avatar__face_00__score_0.8262.jpg
287,0.8269216418266296,vk_user_photos/546440054/previous_avatar.jpg,vk_user_photos/546440054,previous_avatar.jpg,0,537,789,576,838,39,49,below_48,1179,2096,vk_face_scores/crops/vk_user_photos__546440054__previous_avatar__face_00__score_0.8269.jpg
288,0.8274877071380615,vk_user_photos/133310945/avatar.jpg,vk_user_photos/133310945,avatar.jpg,0,855,890,989,1035,134,145,at_least_48,1440,2160,vk_face_scores/crops/vk_user_photos__133310945__avatar__face_00__score_0.8275.jpg
289,0.8285717964172363,vk_user_photos/555549854/previous_avatar.jpg,vk_user_photos/555549854,previous_avatar.jpg,0,434,160,1097,956,663,796,at_least_48,1440,1796,vk_face_scores/crops/vk_user_photos__555549854__previous_avatar__face_00__score_0.8286.jpg
290,0.829674243927002,vk_user_photos/842014934/avatar.jpg,vk_user_photos/842014934,avatar.jpg,0,895,398,1311,933,416,535,at_least_48,2049,2560,vk_face_scores/crops/vk_user_photos__842014934__avatar__face_00__score_0.8297.jpg
291,0.8313100934028625,vk_user_photos/63335280/avatar.jpg,vk_user_photos/63335280,avatar.jpg,0,859,447,1567,1319,708,872,at_least_48,2400,2400,vk_face_scores/crops/vk_user_photos__63335280__avatar__face_00__score_0.8313.jpg
292,0.8314977288246155,vk_user_photos/660844714/previous_avatar.jpg,vk_user_photos/660844714,previous_avatar.jpg,0,363,277,1002,1090,639,813,at_least_48,1169,1539,vk_face_scores/crops/vk_user_photos__660844714__previous_avatar__face_00__score_0.8315.jpg
293,0.8315727710723877,vk_user_photos/700241109/avatar.jpg,vk_user_photos/700241109,avatar.jpg,0,0,0,544,491,544,491,at_least_48,750,750,vk_face_scores/crops/vk_user_photos__700241109__avatar__face_00__score_0.8316.jpg
294,0.8324277400970459,vk_user_photos/722518041/avatar.jpg,vk_user_photos/722518041,avatar.jpg,0,162,114,755,897,593,783,at_least_48,1042,1280,vk_face_scores/crops/vk_user_photos__722518041__avatar__face_00__score_0.8324.jpg
295,0.832571804523468,vk_user_photos/545041397/avatar.jpg,vk_user_photos/545041397,avatar.jpg,0,7,82,684,931,677,849,at_least_48,960,960,vk_face_scores/crops/vk_user_photos__545041397__avatar__face_00__score_0.8326.jpg
296,0.8327381014823914,vk_user_photos/216275930/avatar.jpg,vk_user_photos/216275930,avatar.jpg,0,139,0,298,203,159,203,at_least_48,660,990,vk_face_scores/crops/vk_user_photos__216275930__avatar__face_00__score_0.8327.jpg
297,0.8331613540649414,vk_user_photos/288382742/avatar.jpg,vk_user_photos/288382742,avatar.jpg,0,117,320,733,1028,616,708,at_least_48,1080,1350,vk_face_scores/crops/vk_user_photos__288382742__avatar__face_00__score_0.8332.jpg
298,0.8334197998046875,vk_user_photos/209033921/avatar.jpg,vk_user_photos/209033921,avatar.jpg,0,750,1057,1213,1858,463,801,at_least_48,2560,2560,vk_face_scores/crops/vk_user_photos__209033921__avatar__face_00__score_0.8334.jpg
299,0.8335567116737366,vk_user_photos/491923105/avatar.jpg,vk_user_photos/491923105,avatar.jpg,0,143,120,769,953,626,833,at_least_48,1080,1331,vk_face_scores/crops/vk_user_photos__491923105__avatar__face_00__score_0.8336.jpg
300,0.833669900894165,vk_user_photos/851049546/previous_avatar.jpg,vk_user_photos/851049546,previous_avatar.jpg,0,844,823,1080,1249,236,426,at_least_48,1080,1696,vk_face_scores/crops/vk_user_photos__851049546__previous_avatar__face_00__score_0.8337.jpg
301,0.8341410756111145,vk_user_photos/22486789/avatar.jpg,vk_user_photos/22486789,avatar.jpg,0,640,661,1297,1486,657,825,at_least_48,1707,2560,vk_face_scores/crops/vk_user_photos__22486789__avatar__face_00__score_0.8341.jpg
302,0.8346832990646362,vk_user_photos/580827530/previous_avatar.jpg,vk_user_photos/580827530,previous_avatar.jpg,0,56,0,638,645,582,645,at_least_48,854,1280,vk_face_scores/crops/vk_user_photos__580827530__previous_avatar__face_00__score_0.8347.jpg
303,0.8350933790206909,vk_user_photos/282371408/previous_avatar.jpg,vk_user_photos/282371408,previous_avatar.jpg,0,86,0,559,430,473,430,at_least_48,810,1080,vk_face_scores/crops/vk_user_photos__282371408__previous_avatar__face_00__score_0.8351.jpg
304,0.8351100087165833,vk_user_photos/342296617/avatar.jpg,vk_user_photos/342296617,avatar.jpg,0,377,0,580,135,203,135,at_least_48,1080,810,vk_face_scores/crops/vk_user_photos__342296617__avatar__face_00__score_0.8351.jpg
305,0.836539089679718,vk_user_photos/847806286/avatar.jpg,vk_user_photos/847806286,avatar.jpg,0,0,355,450,905,450,550,at_least_48,720,1280,vk_face_scores/crops/vk_user_photos__847806286__avatar__face_00__score_0.8365.jpg
306,0.8372430205345154,vk_user_photos/873194463/avatar.jpg,vk_user_photos/873194463,avatar.jpg,0,216,0,519,454,303,454,at_least_48,750,750,vk_face_scores/crops/vk_user_photos__873194463__avatar__face_00__score_0.8372.jpg
307,0.8374481201171875,vk_user_photos/125336201/avatar.jpg,vk_user_photos/125336201,avatar.jpg,0,628,202,767,385,139,183,at_least_48,1280,853,vk_face_scores/crops/vk_user_photos__125336201__avatar__face_00__score_0.8374.jpg
308,0.8375943303108215,vk_user_photos/63335280/previous_avatar.jpg,vk_user_photos/63335280,previous_avatar.jpg,0,317,214,924,1012,607,798,at_least_48,1209,1705,vk_face_scores/crops/vk_user_photos__63335280__previous_avatar__face_00__score_0.8376.jpg
309,0.837598979473114,vk_user_photos/644806895/previous_avatar.jpg,vk_user_photos/644806895,previous_avatar.jpg,0,101,0,282,99,181,99,at_least_48,736,981,vk_face_scores/crops/vk_user_photos__644806895__previous_avatar__face_00__score_0.8376.jpg
310,0.837626039981842,vk_user_photos/361808612/avatar.jpg,vk_user_photos/361808612,avatar.jpg,0,409,388,952,993,543,605,at_least_48,1024,1536,vk_face_scores/crops/vk_user_photos__361808612__avatar__face_00__score_0.8376.jpg
311,0.8377130627632141,vk_user_photos/764108011/previous_avatar.jpg,vk_user_photos/764108011,previous_avatar.jpg,0,271,123,928,948,657,825,at_least_48,1298,1776,vk_face_scores/crops/vk_user_photos__764108011__previous_avatar__face_00__score_0.8377.jpg
312,0.8379106521606445,vk_user_photos/697617668/avatar.jpg,vk_user_photos/697617668,avatar.jpg,0,529,0,1080,648,551,648,at_least_48,1080,1080,vk_face_scores/crops/vk_user_photos__697617668__avatar__face_00__score_0.8379.jpg
313,0.8382893800735474,vk_user_photos/660844714/avatar.jpg,vk_user_photos/660844714,avatar.jpg,0,355,281,971,1021,616,740,at_least_48,1170,1554,vk_face_scores/crops/vk_user_photos__660844714__avatar__face_00__score_0.8383.jpg
314,0.8383097052574158,vk_user_photos/348573382/avatar.jpg,vk_user_photos/348573382,avatar.jpg,0,571,705,1260,1565,689,860,at_least_48,1920,2560,vk_face_scores/crops/vk_user_photos__348573382__avatar__face_00__score_0.8383.jpg
315,0.8384349346160889,vk_user_photos/411707416/previous_avatar.jpg,vk_user_photos/411707416,previous_avatar.jpg,0,586,93,666,213,80,120,at_least_48,1080,1068,vk_face_scores/crops/vk_user_photos__411707416__previous_avatar__face_00__score_0.8384.jpg
316,0.8385508060455322,vk_user_photos/808120318/avatar.jpg,vk_user_photos/808120318,avatar.jpg,0,482,261,1101,1129,619,868,at_least_48,1728,2160,vk_face_scores/crops/vk_user_photos__808120318__avatar__face_00__score_0.8386.jpg
317,0.8394026160240173,vk_user_photos/446062202/previous_avatar.jpg,vk_user_photos/446062202,previous_avatar.jpg,0,470,167,705,461,235,294,at_least_48,1080,1920,vk_face_scores/crops/vk_user_photos__446062202__previous_avatar__face_00__score_0.8394.jpg
318,0.8396658897399902,vk_user_photos/503993966/previous_avatar.jpg,vk_user_photos/503993966,previous_avatar.jpg,0,759,405,1278,1225,519,820,at_least_48,1703,2560,vk_face_scores/crops/vk_user_photos__503993966__previous_avatar__face_00__score_0.8397.jpg
319,0.8403806686401367,vk_user_photos/403372343/avatar.jpg,vk_user_photos/403372343,avatar.jpg,0,559,615,961,1159,402,544,at_least_48,1706,2560,vk_face_scores/crops/vk_user_photos__403372343__avatar__face_00__score_0.8404.jpg
320,0.8408026099205017,vk_user_photos/117160088/previous_avatar.jpg,vk_user_photos/117160088,previous_avatar.jpg,0,535,507,1162,1396,627,889,at_least_48,1707,2560,vk_face_scores/crops/vk_user_photos__117160088__previous_avatar__face_00__score_0.8408.jpg
321,0.8410091996192932,vk_user_photos/608989823/previous_avatar.jpg,vk_user_photos/608989823,previous_avatar.jpg,0,205,181,749,931,544,750,at_least_48,1080,1350,vk_face_scores/crops/vk_user_photos__608989823__previous_avatar__face_00__score_0.8410.jpg
322,0.8415566086769104,vk_user_photos/333075217/avatar.jpg,vk_user_photos/333075217,avatar.jpg,0,435,0,720,367,285,367,at_least_48,720,698,vk_face_scores/crops/vk_user_photos__333075217__avatar__face_00__score_0.8416.jpg
323,0.8417865037918091,vk_user_photos/608989823/avatar.jpg,vk_user_photos/608989823,avatar.jpg,0,448,266,907,823,459,557,at_least_48,1440,1680,vk_face_scores/crops/vk_user_photos__608989823__avatar__face_00__score_0.8418.jpg
324,0.8419269919395447,vk_user_photos/140223263/previous_avatar.jpg,vk_user_photos/140223263,previous_avatar.jpg,0,608,616,1171,1340,563,724,at_least_48,1704,2560,vk_face_scores/crops/vk_user_photos__140223263__previous_avatar__face_00__score_0.8419.jpg
325,0.8420599699020386,vk_user_photos/341306954/avatar.jpg,vk_user_photos/341306954,avatar.jpg,0,18,0,480,448,462,448,at_least_48,480,538,vk_face_scores/crops/vk_user_photos__341306954__avatar__face_00__score_0.8421.jpg
326,0.8421916961669922,vk_user_photos/156706708/previous_avatar.jpg,vk_user_photos/156706708,previous_avatar.jpg,0,179,101,524,531,345,430,at_least_48,735,993,vk_face_scores/crops/vk_user_photos__156706708__previous_avatar__face_00__score_0.8422.jpg
327,0.8428176641464233,vk_user_photos/394140489/previous_avatar.jpg,vk_user_photos/394140489,previous_avatar.jpg,0,473,388,914,889,441,501,at_least_48,1080,1440,vk_face_scores/crops/vk_user_photos__394140489__previous_avatar__face_00__score_0.8428.jpg
328,0.8436933755874634,vk_user_photos/348573382/previous_avatar.jpg,vk_user_photos/348573382,previous_avatar.jpg,0,649,336,1319,1246,670,910,at_least_48,1920,2560,vk_face_scores/crops/vk_user_photos__348573382__previous_avatar__face_00__score_0.8437.jpg
329,0.8436967730522156,vk_user_photos/709979695/previous_avatar.jpg,vk_user_photos/709979695,previous_avatar.jpg,0,507,254,837,798,330,544,at_least_48,1440,1800,vk_face_scores/crops/vk_user_photos__709979695__previous_avatar__face_00__score_0.8437.jpg
330,0.8444655537605286,vk_user_photos/207807223/previous_avatar.jpg,vk_user_photos/207807223,previous_avatar.jpg,0,822,467,1560,1366,738,899,at_least_48,1920,2560,vk_face_scores/crops/vk_user_photos__207807223__previous_avatar__face_00__score_0.8445.jpg
331,0.8445570468902588,vk_user_photos/571556254/avatar.jpg,vk_user_photos/571556254,avatar.jpg,0,183,0,578,458,395,458,at_least_48,1080,1059,vk_face_scores/crops/vk_user_photos__571556254__avatar__face_00__score_0.8446.jpg
332,0.8455976843833923,vk_user_photos/340555909/avatar.jpg,vk_user_photos/340555909,avatar.jpg,0,553,193,628,293,75,100,at_least_48,640,881,vk_face_scores/crops/vk_user_photos__340555909__avatar__face_00__score_0.8456.jpg
333,0.845726728439331,vk_user_photos/453739597/avatar.jpg,vk_user_photos/453739597,avatar.jpg,0,509,165,1140,957,631,792,at_least_48,1438,1901,vk_face_scores/crops/vk_user_photos__453739597__avatar__face_00__score_0.8457.jpg
334,0.8460738062858582,vk_user_photos/681331570/previous_avatar.jpg,vk_user_photos/681331570,previous_avatar.jpg,0,363,434,1031,1239,668,805,at_least_48,1440,2560,vk_face_scores/crops/vk_user_photos__681331570__previous_avatar__face_00__score_0.8461.jpg
335,0.8468185663223267,vk_user_photos/171310284/avatar.jpg,vk_user_photos/171310284,avatar.jpg,0,711,726,1220,1393,509,667,at_least_48,1706,2560,vk_face_scores/crops/vk_user_photos__171310284__avatar__face_00__score_0.8468.jpg
336,0.8469255566596985,vk_user_photos/615180372/avatar.jpg,vk_user_photos/615180372,avatar.jpg,0,188,46,301,200,113,154,at_least_48,453,604,vk_face_scores/crops/vk_user_photos__615180372__avatar__face_00__score_0.8469.jpg
337,0.8470035791397095,vk_user_photos/706897874/avatar.jpg,vk_user_photos/706897874,avatar.jpg,0,498,626,1080,1483,582,857,at_least_48,1365,2048,vk_face_scores/crops/vk_user_photos__706897874__avatar__face_00__score_0.8470.jpg
338,0.8478118181228638,vk_user_photos/787317705/previous_avatar.jpg,vk_user_photos/787317705,previous_avatar.jpg,0,107,165,187,279,80,114,at_least_48,270,600,vk_face_scores/crops/vk_user_photos__787317705__previous_avatar__face_00__score_0.8478.jpg
339,0.8480751514434814,vk_user_photos/456835994/previous_avatar.jpg,vk_user_photos/456835994,previous_avatar.jpg,0,340,173,995,1003,655,830,at_least_48,1080,1920,vk_face_scores/crops/vk_user_photos__456835994__previous_avatar__face_00__score_0.8481.jpg
340,0.8489586114883423,vk_user_photos/723222477/avatar.jpg,vk_user_photos/723222477,avatar.jpg,0,495,268,1069,1056,574,788,at_least_48,1655,2160,vk_face_scores/crops/vk_user_photos__723222477__avatar__face_00__score_0.8490.jpg
341,0.8498115539550781,vk_user_photos/236340528/avatar.jpg,vk_user_photos/236340528,avatar.jpg,0,104,0,720,737,616,737,at_least_48,720,1196,vk_face_scores/crops/vk_user_photos__236340528__avatar__face_00__score_0.8498.jpg
342,0.8498793244361877,vk_user_photos/839999468/previous_avatar.jpg,vk_user_photos/839999468,previous_avatar.jpg,0,425,0,1193,910,768,910,at_least_48,1284,1531,vk_face_scores/crops/vk_user_photos__839999468__previous_avatar__face_00__score_0.8499.jpg
343,0.8504914045333862,vk_user_photos/79201190/previous_avatar.jpg,vk_user_photos/79201190,previous_avatar.jpg,0,680,103,878,296,198,193,at_least_48,1026,1026,vk_face_scores/crops/vk_user_photos__79201190__previous_avatar__face_00__score_0.8505.jpg
344,0.8522427678108215,vk_user_photos/354538089/avatar.jpg,vk_user_photos/354538089,avatar.jpg,0,198,76,801,836,603,760,at_least_48,1024,1280,vk_face_scores/crops/vk_user_photos__354538089__avatar__face_00__score_0.8522.jpg
345,0.8524636626243591,vk_user_photos/375757786/previous_avatar.jpg,vk_user_photos/375757786,previous_avatar.jpg,0,167,474,556,983,389,509,at_least_48,828,1472,vk_face_scores/crops/vk_user_photos__375757786__previous_avatar__face_00__score_0.8525.jpg
346,0.8525448441505432,vk_user_photos/847593896/previous_avatar.jpg,vk_user_photos/847593896,previous_avatar.jpg,0,431,178,808,591,377,413,at_least_48,1080,1080,vk_face_scores/crops/vk_user_photos__847593896__previous_avatar__face_00__score_0.8525.jpg
347,0.8525630831718445,vk_user_photos/708736939/avatar.jpg,vk_user_photos/708736939,avatar.jpg,0,754,302,1365,1133,611,831,at_least_48,1920,2560,vk_face_scores/crops/vk_user_photos__708736939__avatar__face_00__score_0.8526.jpg
348,0.853145956993103,vk_user_photos/743357986/previous_avatar.jpg,vk_user_photos/743357986,previous_avatar.jpg,0,722,353,1324,1070,602,717,at_least_48,1728,2160,vk_face_scores/crops/vk_user_photos__743357986__previous_avatar__face_00__score_0.8531.jpg
349,0.8533079624176025,vk_user_photos/743159315/previous_avatar.jpg,vk_user_photos/743159315,previous_avatar.jpg,0,338,51,1054,952,716,901,at_least_48,1284,1681,vk_face_scores/crops/vk_user_photos__743159315__previous_avatar__face_00__score_0.8533.jpg
350,0.8534327745437622,vk_user_photos/827866476/avatar.jpg,vk_user_photos/827866476,avatar.jpg,0,401,144,1041,970,640,826,at_least_48,1422,1891,vk_face_scores/crops/vk_user_photos__827866476__avatar__face_00__score_0.8534.jpg
351,0.8536746501922607,vk_user_photos/825416272/avatar.jpg,vk_user_photos/825416272,avatar.jpg,0,274,218,423,399,149,181,at_least_48,735,824,vk_face_scores/crops/vk_user_photos__825416272__avatar__face_00__score_0.8537.jpg
352,0.8538134694099426,vk_user_photos/344995241/avatar.jpg,vk_user_photos/344995241,avatar.jpg,0,278,0,794,681,516,681,at_least_48,1080,1440,vk_face_scores/crops/vk_user_photos__344995241__avatar__face_00__score_0.8538.jpg
353,0.8546941876411438,vk_user_photos/1433342/avatar.jpg,vk_user_photos/1433342,avatar.jpg,0,661,160,1311,907,650,747,at_least_48,2048,1535,vk_face_scores/crops/vk_user_photos__1433342__avatar__face_00__score_0.8547.jpg
354,0.8553357720375061,vk_user_photos/585290865/previous_avatar.jpg,vk_user_photos/585290865,previous_avatar.jpg,0,378,71,669,427,291,356,at_least_48,1080,1350,vk_face_scores/crops/vk_user_photos__585290865__previous_avatar__face_00__score_0.8553.jpg
355,0.8554058074951172,vk_user_photos/2617/avatar.jpg,vk_user_photos/2617,avatar.jpg,0,401,857,678,1144,277,287,at_least_48,1924,2560,vk_face_scores/crops/vk_user_photos__2617__avatar__face_00__score_0.8554.jpg
