label,dataset_path,source_dir,source_path,source_name,score,crop_width,crop_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,original_crop_path
negative,face_dataset/data/negative/vk_user_photos/154577625/face_2.jpg,vk_user_photos/154577625,vk_user_photos/154577625/previous_avatar.jpg,previous_avatar.jpg,0.887036741,256,286,421,65,677,351,vk_face_scores/crops/vk_user_photos__154577625__previous_avatar__face_00__score_0.8870.jpg
negative,face_dataset/data/negative/vk_user_photos/155419807/face_1.jpg,vk_user_photos/155419807,vk_user_photos/155419807/previous_avatar.jpg,previous_avatar.jpg,0.863921702,595,823,36,155,631,978,vk_face_scores/crops/vk_user_photos__155419807__previous_avatar__face_00__score_0.8639.jpg
negative,face_dataset/data/negative/vk_user_photos/155990526/face_1.jpg,vk_user_photos/155990526,vk_user_photos/155990526/previous_avatar.jpg,previous_avatar.jpg,0.884629130,636,840,549,198,1185,1038,vk_face_scores/crops/vk_user_photos__155990526__previous_avatar__face_00__score_0.8846.jpg
negative,face_dataset/data/negative/vk_user_photos/156706708/face_1.jpg,vk_user_photos/156706708,vk_user_photos/156706708/avatar.jpg,avatar.jpg,0.795349658,270,323,147,46,417,369,vk_face_scores/crops/vk_user_photos__156706708__avatar__face_00__score_0.7953.jpg
negative,face_dataset/data/negative/vk_user_photos/156706708/face_2.jpg,vk_user_photos/156706708,vk_user_photos/156706708/previous_avatar.jpg,previous_avatar.jpg,0.842191696,345,430,179,101,524,531,vk_face_scores/crops/vk_user_photos__156706708__previous_avatar__face_00__score_0.8422.jpg
negative,face_dataset/data/negative/vk_user_photos/156970157/face_1.jpg,vk_user_photos/156970157,vk_user_photos/156970157/avatar.jpg,avatar.jpg,0.922101974,445,548,129,50,574,598,vk_face_scores/crops/vk_user_photos__156970157__avatar__face_00__score_0.9221.jpg
negative,face_dataset/data/negative/vk_user_photos/156970157/face_2.jpg,vk_user_photos/156970157,vk_user_photos/156970157/previous_avatar.jpg,previous_avatar.jpg,0.888608992,519,674,1020,264,1539,938,vk_face_scores/crops/vk_user_photos__156970157__previous_avatar__face_00__score_0.8886.jpg
negative,face_dataset/data/negative/vk_user_photos/157352670/face_1.jpg,vk_user_photos/157352670,vk_user_photos/157352670/avatar.jpg,avatar.jpg,0.883130610,86,118,224,60,310,178,vk_face_scores/crops/vk_user_photos__157352670__avatar__face_00__score_0.8831.jpg
negative,face_dataset/data/negative/vk_user_photos/158461227/face_1.jpg,vk_user_photos/158461227,vk_user_photos/158461227/avatar.jpg,avatar.jpg,0.930604815,278,410,730,977,1008,1387,vk_face_scores/crops/vk_user_photos__158461227__avatar__face_00__score_0.9306.jpg
negative,face_dataset/data/negative/vk_user_photos/158461227/face_2.jpg,vk_user_photos/158461227,vk_user_photos/158461227/previous_avatar.jpg,previous_avatar.jpg,0.930754006,244,379,511,54,755,433,vk_face_scores/crops/vk_user_photos__158461227__previous_avatar__face_00__score_0.9308.jpg
negative,face_dataset/data/negative/vk_user_photos/159968630/face_1.jpg,vk_user_photos/159968630,vk_user_photos/159968630/avatar.jpg,avatar.jpg,0.936338007,395,613,503,302,898,915,vk_face_scores/crops/vk_user_photos__159968630__avatar__face_00__score_0.9363.jpg
negative,face_dataset/data/negative/vk_user_photos/159968630/face_2.jpg,vk_user_photos/159968630,vk_user_photos/159968630/previous_avatar.jpg,previous_avatar.jpg,0.909401357,438,590,436,150,874,740,vk_face_scores/crops/vk_user_photos__159968630__previous_avatar__face_00__score_0.9094.jpg
negative,face_dataset/data/negative/vk_user_photos/161555653/face_1.jpg,vk_user_photos/161555653,vk_user_photos/161555653/avatar.jpg,avatar.jpg,0.754468143,642,696,270,89,912,785,vk_face_scores/crops/vk_user_photos__161555653__avatar__face_00__score_0.7545.jpg
negative,face_dataset/data/negative/vk_user_photos/161555653/face_2.jpg,vk_user_photos/161555653,vk_user_photos/161555653/previous_avatar.jpg,previous_avatar.jpg,0.857940435,221,332,589,91,810,423,vk_face_scores/crops/vk_user_photos__161555653__previous_avatar__face_00__score_0.8579.jpg
negative,face_dataset/data/negative/vk_user_photos/163882387/face_1.jpg,vk_user_photos/163882387,vk_user_photos/163882387/avatar.jpg,avatar.jpg,0.897166550,522,761,675,247,1197,1008,vk_face_scores/crops/vk_user_photos__163882387__avatar__face_00__score_0.8972.jpg
negative,face_dataset/data/negative/vk_user_photos/164048103/face_1.jpg,vk_user_photos/164048103,vk_user_photos/164048103/avatar.jpg,avatar.jpg,0.952032447,355,472,1113,135,1468,607,vk_face_scores/crops/vk_user_photos__164048103__avatar__face_00__score_0.9520.jpg
negative,face_dataset/data/negative/vk_user_photos/164048103/face_2.jpg,vk_user_photos/164048103,vk_user_photos/164048103/previous_avatar.jpg,previous_avatar.jpg,0.922043622,105,154,471,97,576,251,vk_face_scores/crops/vk_user_photos__164048103__previous_avatar__face_00__score_0.9220.jpg
negative,face_dataset/data/negative/vk_user_photos/166870400/face_1.jpg,vk_user_photos/166870400,vk_user_photos/166870400/avatar.jpg,avatar.jpg,0.922275245,401,517,148,30,549,547,vk_face_scores/crops/vk_user_photos__166870400__avatar__face_00__score_0.9223.jpg
negative,face_dataset/data/negative/vk_user_photos/168240617/face_1.jpg,vk_user_photos/168240617,vk_user_photos/168240617/avatar.jpg,avatar.jpg,0.893787801,87,113,198,40,285,153,vk_face_scores/crops/vk_user_photos__168240617__avatar__face_00__score_0.8938.jpg
negative,face_dataset/data/negative/vk_user_photos/168240617/face_2.jpg,vk_user_photos/168240617,vk_user_photos/168240617/previous_avatar.jpg,previous_avatar.jpg,0.877736092,202,262,174,178,376,440,vk_face_scores/crops/vk_user_photos__168240617__previous_avatar__face_00__score_0.8777.jpg
negative,face_dataset/data/negative/vk_user_photos/169902419/face_1.jpg,vk_user_photos/169902419,vk_user_photos/169902419/avatar.jpg,avatar.jpg,0.679739416,642,826,888,581,1530,1407,vk_face_scores/crops/vk_user_photos__169902419__avatar__face_00__score_0.6797.jpg
negative,face_dataset/data/negative/vk_user_photos/169902419/face_2.jpg,vk_user_photos/169902419,vk_user_photos/169902419/previous_avatar.jpg,previous_avatar.jpg,0.717344642,731,906,418,217,1149,1123,vk_face_scores/crops/vk_user_photos__169902419__previous_avatar__face_00__score_0.7173.jpg
negative,face_dataset/data/negative/vk_user_photos/170023005/face_1.jpg,vk_user_photos/170023005,vk_user_photos/170023005/avatar.jpg,avatar.jpg,0.919992685,321,499,931,357,1252,856,vk_face_scores/crops/vk_user_photos__170023005__avatar__face_00__score_0.9200.jpg
negative,face_dataset/data/negative/vk_user_photos/170023005/face_2.jpg,vk_user_photos/170023005,vk_user_photos/170023005/previous_avatar.jpg,previous_avatar.jpg,0.916440010,278,420,1157,528,1435,948,vk_face_scores/crops/vk_user_photos__170023005__previous_avatar__face_00__score_0.9164.jpg
negative,face_dataset/data/negative/vk_user_photos/171310284/face_1.jpg,vk_user_photos/171310284,vk_user_photos/171310284/avatar.jpg,avatar.jpg,0.846818566,509,667,711,726,1220,1393,vk_face_scores/crops/vk_user_photos__171310284__avatar__face_00__score_0.8468.jpg
negative,face_dataset/data/negative/vk_user_photos/171310284/face_2.jpg,vk_user_photos/171310284,vk_user_photos/171310284/previous_avatar.jpg,previous_avatar.jpg,0.934449434,250,326,575,1098,825,1424,vk_face_scores/crops/vk_user_photos__171310284__previous_avatar__face_00__score_0.9344.jpg
negative,face_dataset/data/negative/vk_user_photos/172373132/face_1.jpg,vk_user_photos/172373132,vk_user_photos/172373132/avatar.jpg,avatar.jpg,0.749612808,226,280,469,606,695,886,vk_face_scores/crops/vk_user_photos__172373132__avatar__face_00__score_0.7496.jpg
negative,face_dataset/data/negative/vk_user_photos/172373132/face_2.jpg,vk_user_photos/172373132,vk_user_photos/172373132/previous_avatar.jpg,previous_avatar.jpg,0.924954116,366,648,150,44,516,692,vk_face_scores/crops/vk_user_photos__172373132__previous_avatar__face_00__score_0.9250.jpg
negative,face_dataset/data/negative/vk_user_photos/172897310/face_1.jpg,vk_user_photos/172897310,vk_user_photos/172897310/avatar.jpg,avatar.jpg,0.945610285,309,414,816,354,1125,768,vk_face_scores/crops/vk_user_photos__172897310__avatar__face_00__score_0.9456.jpg
negative,face_dataset/data/negative/vk_user_photos/172897310/face_2.jpg,vk_user_photos/172897310,vk_user_photos/172897310/previous_avatar.jpg,previous_avatar.jpg,0.922107637,493,589,682,327,1175,916,vk_face_scores/crops/vk_user_photos__172897310__previous_avatar__face_00__score_0.9221.jpg
negative,face_dataset/data/negative/vk_user_photos/174282649/face_1.jpg,vk_user_photos/174282649,vk_user_photos/174282649/avatar.jpg,avatar.jpg,0.925747573,355,438,316,576,671,1014,vk_face_scores/crops/vk_user_photos__174282649__avatar__face_00__score_0.9257.jpg
negative,face_dataset/data/negative/vk_user_photos/174282649/face_2.jpg,vk_user_photos/174282649,vk_user_photos/174282649/previous_avatar.jpg,previous_avatar.jpg,0.917674601,248,294,254,46,502,340,vk_face_scores/crops/vk_user_photos__174282649__previous_avatar__face_00__score_0.9177.jpg
negative,face_dataset/data/negative/vk_user_photos/176036214/face_1.jpg,vk_user_photos/176036214,vk_user_photos/176036214/avatar.jpg,avatar.jpg,0.812800407,384,538,815,754,1199,1292,vk_face_scores/crops/vk_user_photos__176036214__avatar__face_00__score_0.8128.jpg
negative,face_dataset/data/negative/vk_user_photos/176036214/face_2.jpg,vk_user_photos/176036214,vk_user_photos/176036214/previous_avatar.jpg,previous_avatar.jpg,0.873650670,130,147,1064,1109,1194,1256,vk_face_scores/crops/vk_user_photos__176036214__previous_avatar__face_00__score_0.8737.jpg
negative,face_dataset/data/negative/vk_user_photos/177038510/face_1.jpg,vk_user_photos/177038510,vk_user_photos/177038510/avatar.jpg,avatar.jpg,0.818448782,679,870,388,348,1067,1218,vk_face_scores/crops/vk_user_photos__177038510__avatar__face_00__score_0.8184.jpg
negative,face_dataset/data/negative/vk_user_photos/177038510/face_2.jpg,vk_user_photos/177038510,vk_user_photos/177038510/previous_avatar.jpg,previous_avatar.jpg,0.919078767,384,545,598,183,982,728,vk_face_scores/crops/vk_user_photos__177038510__previous_avatar__face_00__score_0.9191.jpg
negative,face_dataset/data/negative/vk_user_photos/178870268/face_1.jpg,vk_user_photos/178870268,vk_user_photos/178870268/avatar.jpg,avatar.jpg,0.892620444,138,160,311,255,449,415,vk_face_scores/crops/vk_user_photos__178870268__avatar__face_00__score_0.8926.jpg
negative,face_dataset/data/negative/vk_user_photos/178870268/face_2.jpg,vk_user_photos/178870268,vk_user_photos/178870268/previous_avatar.jpg,previous_avatar.jpg,0.916944265,336,380,231,350,567,730,vk_face_scores/crops/vk_user_photos__178870268__previous_avatar__face_00__score_0.9169.jpg
negative,face_dataset/data/negative/vk_user_photos/179506947/face_1.jpg,vk_user_photos/179506947,vk_user_photos/179506947/avatar.jpg,avatar.jpg,0.737022579,768,834,0,464,768,1298,vk_face_scores/crops/vk_user_photos__179506947__avatar__face_00__score_0.7370.jpg
negative,face_dataset/data/negative/vk_user_photos/179506947/face_2.jpg,vk_user_photos/179506947,vk_user_photos/179506947/previous_avatar.jpg,previous_avatar.jpg,0.921503723,209,266,185,344,394,610,vk_face_scores/crops/vk_user_photos__179506947__previous_avatar__face_00__score_0.9215.jpg
negative,face_dataset/data/negative/vk_user_photos/179941894/face_1.jpg,vk_user_photos/179941894,vk_user_photos/179941894/avatar.jpg,avatar.jpg,0.914040625,309,304,372,78,681,382,vk_face_scores/crops/vk_user_photos__179941894__avatar__face_00__score_0.9140.jpg
negative,face_dataset/data/negative/vk_user_photos/179941894/face_2.jpg,vk_user_photos/179941894,vk_user_photos/179941894/previous_avatar.jpg,previous_avatar.jpg,0.940550029,292,365,106,31,398,396,vk_face_scores/crops/vk_user_photos__179941894__previous_avatar__face_00__score_0.9406.jpg
negative,face_dataset/data/negative/vk_user_photos/180073068/face_1.jpg,vk_user_photos/180073068,vk_user_photos/180073068/avatar.jpg,avatar.jpg,0.745784402,320,472,244,0,564,472,vk_face_scores/crops/vk_user_photos__180073068__avatar__face_00__score_0.7458.jpg
negative,face_dataset/data/negative/vk_user_photos/180073068/face_2.jpg,vk_user_photos/180073068,vk_user_photos/180073068/previous_avatar.jpg,previous_avatar.jpg,0.869284511,443,451,275,177,718,628,vk_face_scores/crops/vk_user_photos__180073068__previous_avatar__face_00__score_0.8693.jpg
negative,face_dataset/data/negative/vk_user_photos/181310225/face_1.jpg,vk_user_photos/181310225,vk_user_photos/181310225/avatar.jpg,avatar.jpg,0.927661598,458,543,46,50,504,593,vk_face_scores/crops/vk_user_photos__181310225__avatar__face_00__score_0.9277.jpg
negative,face_dataset/data/negative/vk_user_photos/181358896/face_1.jpg,vk_user_photos/181358896,vk_user_photos/181358896/avatar.jpg,avatar.jpg,0.890186548,599,831,397,366,996,1197,vk_face_scores/crops/vk_user_photos__181358896__avatar__face_00__score_0.8902.jpg
negative,face_dataset/data/negative/vk_user_photos/181358896/face_2.jpg,vk_user_photos/181358896,vk_user_photos/181358896/previous_avatar.jpg,previous_avatar.jpg,0.783791006,694,864,743,611,1437,1475,vk_face_scores/crops/vk_user_photos__181358896__previous_avatar__face_00__score_0.7838.jpg
negative,face_dataset/data/negative/vk_user_photos/182226866/face_1.jpg,vk_user_photos/182226866,vk_user_photos/182226866/previous_avatar.jpg,previous_avatar.jpg,0.930950880,257,380,182,403,439,783,vk_face_scores/crops/vk_user_photos__182226866__previous_avatar__face_00__score_0.9310.jpg
negative,face_dataset/data/negative/vk_user_photos/183286554/face_1.jpg,vk_user_photos/183286554,vk_user_photos/183286554/avatar.jpg,avatar.jpg,0.672516227,804,868,444,606,1248,1474,vk_face_scores/crops/vk_user_photos__183286554__avatar__face_00__score_0.6725.jpg
negative,face_dataset/data/negative/vk_user_photos/184680549/face_1.jpg,vk_user_photos/184680549,vk_user_photos/184680549/avatar.jpg,avatar.jpg,0.924143493,226,321,135,3,361,324,vk_face_scores/crops/vk_user_photos__184680549__avatar__face_00__score_0.9241.jpg
negative,face_dataset/data/negative/vk_user_photos/184826239/face_1.jpg,vk_user_photos/184826239,vk_user_photos/184826239/avatar.jpg,avatar.jpg,0.918022633,230,323,325,149,555,472,vk_face_scores/crops/vk_user_photos__184826239__avatar__face_00__score_0.9180.jpg
negative,face_dataset/data/negative/vk_user_photos/184826239/face_2.jpg,vk_user_photos/184826239,vk_user_photos/184826239/previous_avatar.jpg,previous_avatar.jpg,0.918542266,151,210,450,434,601,644,vk_face_scores/crops/vk_user_photos__184826239__previous_avatar__face_00__score_0.9185.jpg
negative,face_dataset/data/negative/vk_user_photos/185818836/face_1.jpg,vk_user_photos/185818836,vk_user_photos/185818836/avatar.jpg,avatar.jpg,0.935241282,320,430,409,186,729,616,vk_face_scores/crops/vk_user_photos__185818836__avatar__face_00__score_0.9352.jpg
negative,face_dataset/data/negative/vk_user_photos/185818836/face_2.jpg,vk_user_photos/185818836,vk_user_photos/185818836/previous_avatar.jpg,previous_avatar.jpg,0.944623709,170,225,467,437,637,662,vk_face_scores/crops/vk_user_photos__185818836__previous_avatar__face_00__score_0.9446.jpg
negative,face_dataset/data/negative/vk_user_photos/186415569/face_1.jpg,vk_user_photos/186415569,vk_user_photos/186415569/previous_avatar.jpg,previous_avatar.jpg,0.802650213,668,734,526,549,1194,1283,vk_face_scores/crops/vk_user_photos__186415569__previous_avatar__face_00__score_0.8027.jpg
negative,face_dataset/data/negative/vk_user_photos/187299525/face_1.jpg,vk_user_photos/187299525,vk_user_photos/187299525/avatar.jpg,avatar.jpg,0.799663067,563,773,971,246,1534,1019,vk_face_scores/crops/vk_user_photos__187299525__avatar__face_00__score_0.7997.jpg
negative,face_dataset/data/negative/vk_user_photos/187299525/face_2.jpg,vk_user_photos/187299525,vk_user_photos/187299525/previous_avatar.jpg,previous_avatar.jpg,0.950206935,297,408,299,118,596,526,vk_face_scores/crops/vk_user_photos__187299525__previous_avatar__face_00__score_0.9502.jpg
negative,face_dataset/data/negative/vk_user_photos/188983861/face_1.jpg,vk_user_photos/188983861,vk_user_photos/188983861/previous_avatar.jpg,previous_avatar.jpg,0.748537123,593,606,1341,538,1934,1144,vk_face_scores/crops/vk_user_photos__188983861__previous_avatar__face_00__score_0.7485.jpg
negative,face_dataset/data/negative/vk_user_photos/189333078/face_1.jpg,vk_user_photos/189333078,vk_user_photos/189333078/avatar.jpg,avatar.jpg,0.913809240,219,273,663,270,882,543,vk_face_scores/crops/vk_user_photos__189333078__avatar__face_00__score_0.9138.jpg
negative,face_dataset/data/negative/vk_user_photos/189333078/face_2.jpg,vk_user_photos/189333078,vk_user_photos/189333078/previous_avatar.jpg,previous_avatar.jpg,0.921108067,515,681,0,0,515,681,vk_face_scores/crops/vk_user_photos__189333078__previous_avatar__face_00__score_0.9211.jpg
negative,face_dataset/data/negative/vk_user_photos/190505211/face_1.jpg,vk_user_photos/190505211,vk_user_photos/190505211/avatar.jpg,avatar.jpg,0.897526860,518,728,557,288,1075,1016,vk_face_scores/crops/vk_user_photos__190505211__avatar__face_00__score_0.8975.jpg
negative,face_dataset/data/negative/vk_user_photos/190505211/face_2.jpg,vk_user_photos/190505211,vk_user_photos/190505211/previous_avatar.jpg,previous_avatar.jpg,0.921175718,473,642,285,299,758,941,vk_face_scores/crops/vk_user_photos__190505211__previous_avatar__face_00__score_0.9212.jpg
negative,face_dataset/data/negative/vk_user_photos/192124592/face_1.jpg,vk_user_photos/192124592,vk_user_photos/192124592/avatar.jpg,avatar.jpg,0.941484511,385,516,220,37,605,553,vk_face_scores/crops/vk_user_photos__192124592__avatar__face_00__score_0.9415.jpg
negative,face_dataset/data/negative/vk_user_photos/192124592/face_2.jpg,vk_user_photos/192124592,vk_user_photos/192124592/previous_avatar.jpg,previous_avatar.jpg,0.911216497,503,759,534,163,1037,922,vk_face_scores/crops/vk_user_photos__192124592__previous_avatar__face_00__score_0.9112.jpg
negative,face_dataset/data/negative/vk_user_photos/192847494/face_1.jpg,vk_user_photos/192847494,vk_user_photos/192847494/avatar.jpg,avatar.jpg,0.908275187,145,191,1177,120,1322,311,vk_face_scores/crops/vk_user_photos__192847494__avatar__face_00__score_0.9083.jpg
negative,face_dataset/data/negative/vk_user_photos/192847494/face_2.jpg,vk_user_photos/192847494,vk_user_photos/192847494/previous_avatar.jpg,previous_avatar.jpg,0.897466838,242,299,178,109,420,408,vk_face_scores/crops/vk_user_photos__192847494__previous_avatar__face_00__score_0.8975.jpg
negative,face_dataset/data/negative/vk_user_photos/194659227/face_1.jpg,vk_user_photos/194659227,vk_user_photos/194659227/avatar.jpg,avatar.jpg,0.902373314,196,306,166,42,362,348,vk_face_scores/crops/vk_user_photos__194659227__avatar__face_00__score_0.9024.jpg
negative,face_dataset/data/negative/vk_user_photos/194659227/face_2.jpg,vk_user_photos/194659227,vk_user_photos/194659227/previous_avatar.jpg,previous_avatar.jpg,0.932262361,464,633,999,8,1463,641,vk_face_scores/crops/vk_user_photos__194659227__previous_avatar__face_00__score_0.9323.jpg
negative,face_dataset/data/negative/vk_user_photos/194680003/face_1.jpg,vk_user_photos/194680003,vk_user_photos/194680003/previous_avatar.jpg,previous_avatar.jpg,0.925343096,281,362,384,277,665,639,vk_face_scores/crops/vk_user_photos__194680003__previous_avatar__face_00__score_0.9253.jpg
negative,face_dataset/data/negative/vk_user_photos/194756395/face_1.jpg,vk_user_photos/194756395,vk_user_photos/194756395/avatar.jpg,avatar.jpg,0.932506204,480,588,662,159,1142,747,vk_face_scores/crops/vk_user_photos__194756395__avatar__face_00__score_0.9325.jpg
negative,face_dataset/data/negative/vk_user_photos/194756395/face_2.jpg,vk_user_photos/194756395,vk_user_photos/194756395/previous_avatar.jpg,previous_avatar.jpg,0.924859226,82,122,227,614,309,736,vk_face_scores/crops/vk_user_photos__194756395__previous_avatar__face_00__score_0.9249.jpg
negative,face_dataset/data/negative/vk_user_photos/195055897/face_1.jpg,vk_user_photos/195055897,vk_user_photos/195055897/avatar.jpg,avatar.jpg,0.930639863,193,325,307,59,500,384,vk_face_scores/crops/vk_user_photos__195055897__avatar__face_00__score_0.9306.jpg
negative,face_dataset/data/negative/vk_user_photos/195055897/face_2.jpg,vk_user_photos/195055897,vk_user_photos/195055897/previous_avatar.jpg,previous_avatar.jpg,0.938496113,170,241,342,63,512,304,vk_face_scores/crops/vk_user_photos__195055897__previous_avatar__face_00__score_0.9385.jpg
negative,face_dataset/data/negative/vk_user_photos/195518472/face_1.jpg,vk_user_photos/195518472,vk_user_photos/195518472/avatar.jpg,avatar.jpg,0.940313101,348,468,831,292,1179,760,vk_face_scores/crops/vk_user_photos__195518472__avatar__face_00__score_0.9403.jpg
negative,face_dataset/data/negative/vk_user_photos/195518472/face_2.jpg,vk_user_photos/195518472,vk_user_photos/195518472/previous_avatar.jpg,previous_avatar.jpg,0.652170539,274,398,787,660,1061,1058,vk_face_scores/crops/vk_user_photos__195518472__previous_avatar__face_00__score_0.6522.jpg
negative,face_dataset/data/negative/vk_user_photos/195901987/face_1.jpg,vk_user_photos/195901987,vk_user_photos/195901987/avatar.jpg,avatar.jpg,0.896252394,112,148,182,325,294,473,vk_face_scores/crops/vk_user_photos__195901987__avatar__face_00__score_0.8963.jpg
negative,face_dataset/data/negative/vk_user_photos/195901987/face_2.jpg,vk_user_photos/195901987,vk_user_photos/195901987/previous_avatar.jpg,previous_avatar.jpg,0.933120787,200,246,837,1109,1037,1355,vk_face_scores/crops/vk_user_photos__195901987__previous_avatar__face_00__score_0.9331.jpg
negative,face_dataset/data/negative/vk_user_photos/197871165/face_1.jpg,vk_user_photos/197871165,vk_user_photos/197871165/avatar.jpg,avatar.jpg,0.886972964,344,467,224,164,568,631,vk_face_scores/crops/vk_user_photos__197871165__avatar__face_00__score_0.8870.jpg
negative,face_dataset/data/negative/vk_user_photos/198813213/face_1.jpg,vk_user_photos/198813213,vk_user_photos/198813213/previous_avatar.jpg,previous_avatar.jpg,0.697918177,241,455,791,809,1032,1264,vk_face_scores/crops/vk_user_photos__198813213__previous_avatar__face_00__score_0.6979.jpg
negative,face_dataset/data/negative/vk_user_photos/207807223/face_1.jpg,vk_user_photos/207807223,vk_user_photos/207807223/avatar.jpg,avatar.jpg,0.925872266,306,331,770,1005,1076,1336,vk_face_scores/crops/vk_user_photos__207807223__avatar__face_00__score_0.9259.jpg
negative,face_dataset/data/negative/vk_user_photos/207807223/face_2.jpg,vk_user_photos/207807223,vk_user_photos/207807223/previous_avatar.jpg,previous_avatar.jpg,0.844465554,738,899,822,467,1560,1366,vk_face_scores/crops/vk_user_photos__207807223__previous_avatar__face_00__score_0.8445.jpg
negative,face_dataset/data/negative/vk_user_photos/208989798/face_1.jpg,vk_user_photos/208989798,vk_user_photos/208989798/previous_avatar.jpg,previous_avatar.jpg,0.810195506,447,558,116,77,563,635,vk_face_scores/crops/vk_user_photos__208989798__previous_avatar__face_00__score_0.8102.jpg
negative,face_dataset/data/negative/vk_user_photos/209033921/face_1.jpg,vk_user_photos/209033921,vk_user_photos/209033921/avatar.jpg,avatar.jpg,0.833419800,463,801,750,1057,1213,1858,vk_face_scores/crops/vk_user_photos__209033921__avatar__face_00__score_0.8334.jpg
negative,face_dataset/data/negative/vk_user_photos/209033921/face_2.jpg,vk_user_photos/209033921,vk_user_photos/209033921/previous_avatar.jpg,previous_avatar.jpg,0.896966040,478,734,156,1087,634,1821,vk_face_scores/crops/vk_user_photos__209033921__previous_avatar__face_00__score_0.8970.jpg
negative,face_dataset/data/negative/vk_user_photos/209149607/face_1.jpg,vk_user_photos/209149607,vk_user_photos/209149607/previous_avatar.jpg,previous_avatar.jpg,0.927680731,177,209,320,312,497,521,vk_face_scores/crops/vk_user_photos__209149607__previous_avatar__face_00__score_0.9277.jpg
negative,face_dataset/data/negative/vk_user_photos/209221826/face_1.jpg,vk_user_photos/209221826,vk_user_photos/209221826/avatar.jpg,avatar.jpg,0.943791866,212,301,718,529,930,830,vk_face_scores/crops/vk_user_photos__209221826__avatar__face_00__score_0.9438.jpg
negative,face_dataset/data/negative/vk_user_photos/209221826/face_2.jpg,vk_user_photos/209221826,vk_user_photos/209221826/previous_avatar.jpg,previous_avatar.jpg,0.935537398,126,170,360,84,486,254,vk_face_scores/crops/vk_user_photos__209221826__previous_avatar__face_00__score_0.9355.jpg
negative,face_dataset/data/negative/vk_user_photos/209648680/face_1.jpg,vk_user_photos/209648680,vk_user_photos/209648680/avatar.jpg,avatar.jpg,0.906361163,151,185,306,40,457,225,vk_face_scores/crops/vk_user_photos__209648680__avatar__face_00__score_0.9064.jpg
negative,face_dataset/data/negative/vk_user_photos/209648680/face_2.jpg,vk_user_photos/209648680,vk_user_photos/209648680/previous_avatar.jpg,previous_avatar.jpg,0.926589906,464,614,264,78,728,692,vk_face_scores/crops/vk_user_photos__209648680__previous_avatar__face_00__score_0.9266.jpg
negative,face_dataset/data/negative/vk_user_photos/212506594/face_1.jpg,vk_user_photos/212506594,vk_user_photos/212506594/avatar.jpg,avatar.jpg,0.769325554,656,931,512,125,1168,1056,vk_face_scores/crops/vk_user_photos__212506594__avatar__face_00__score_0.7693.jpg
negative,face_dataset/data/negative/vk_user_photos/212506594/face_2.jpg,vk_user_photos/212506594,vk_user_photos/212506594/previous_avatar.jpg,previous_avatar.jpg,0.657685101,610,882,540,183,1150,1065,vk_face_scores/crops/vk_user_photos__212506594__previous_avatar__face_00__score_0.6577.jpg
negative,face_dataset/data/negative/vk_user_photos/216150493/face_1.jpg,vk_user_photos/216150493,vk_user_photos/216150493/avatar.jpg,avatar.jpg,0.948901236,316,446,364,157,680,603,vk_face_scores/crops/vk_user_photos__216150493__avatar__face_00__score_0.9489.jpg
negative,face_dataset/data/negative/vk_user_photos/216150493/face_2.jpg,vk_user_photos/216150493,vk_user_photos/216150493/previous_avatar.jpg,previous_avatar.jpg,0.948398948,319,407,276,443,595,850,vk_face_scores/crops/vk_user_photos__216150493__previous_avatar__face_00__score_0.9484.jpg
negative,face_dataset/data/negative/vk_user_photos/216275930/face_1.jpg,vk_user_photos/216275930,vk_user_photos/216275930/avatar.jpg,avatar.jpg,0.832738101,159,203,139,0,298,203,vk_face_scores/crops/vk_user_photos__216275930__avatar__face_00__score_0.8327.jpg
negative,face_dataset/data/negative/vk_user_photos/216275930/face_2.jpg,vk_user_photos/216275930,vk_user_photos/216275930/previous_avatar.jpg,previous_avatar.jpg,0.931068540,158,229,340,27,498,256,vk_face_scores/crops/vk_user_photos__216275930__previous_avatar__face_00__score_0.9311.jpg
negative,face_dataset/data/negative/vk_user_photos/216409897/face_1.jpg,vk_user_photos/216409897,vk_user_photos/216409897/avatar.jpg,avatar.jpg,0.826214552,49,76,377,519,426,595,vk_face_scores/crops/vk_user_photos__216409897__avatar__face_00__score_0.8262.jpg
negative,face_dataset/data/negative/vk_user_photos/217129478/face_1.jpg,vk_user_photos/217129478,vk_user_photos/217129478/avatar.jpg,avatar.jpg,0.745557725,714,680,452,667,1166,1347,vk_face_scores/crops/vk_user_photos__217129478__avatar__face_00__score_0.7456.jpg
negative,face_dataset/data/negative/vk_user_photos/217129478/face_2.jpg,vk_user_photos/217129478,vk_user_photos/217129478/previous_avatar.jpg,previous_avatar.jpg,0.935660541,373,484,760,397,1133,881,vk_face_scores/crops/vk_user_photos__217129478__previous_avatar__face_00__score_0.9357.jpg
negative,face_dataset/data/negative/vk_user_photos/220032526/face_1.jpg,vk_user_photos/220032526,vk_user_photos/220032526/avatar.jpg,avatar.jpg,0.950316787,289,388,304,155,593,543,vk_face_scores/crops/vk_user_photos__220032526__avatar__face_00__score_0.9503.jpg
