label,dataset_path,source_dir,source_path,source_name,score,crop_width,crop_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,original_crop_path
positive,face_dataset/data/positive/luxty_escort/group_056/face_2.jpg,data/luxty_escort/group_056,data/luxty_escort/group_056/g056_p2_photo_167@04-05-2026_21-36-47.jpg,g056_p2_photo_167@04-05-2026_21-36-47.jpg,0.893942237,211,271,346,420,557,691,face_scores/crops/data__luxty_escort__group_056__g056_p2_photo_167@04-05-2026_21-36-47__face_00__score_0.8939.jpg
positive,face_dataset/data/positive/luxty_escort/group_057/face_1.jpg,data/luxty_escort/group_057,data/luxty_escort/group_057/g057_p1_photo_169@04-05-2026_21-36-47.jpg,g057_p1_photo_169@04-05-2026_21-36-47.jpg,0.938966572,226,299,298,180,524,479,face_scores/crops/data__luxty_escort__group_057__g057_p1_photo_169@04-05-2026_21-36-47__face_00__score_0.9390.jpg
positive,face_dataset/data/positive/luxty_escort/group_057/face_2.jpg,data/luxty_escort/group_057,data/luxty_escort/group_057/g057_p2_photo_170@04-05-2026_21-36-47.jpg,g057_p2_photo_170@04-05-2026_21-36-47.jpg,0.930617273,148,231,237,227,385,458,face_scores/crops/data__luxty_escort__group_057__g057_p2_photo_170@04-05-2026_21-36-47__face_00__score_0.9306.jpg
positive,face_dataset/data/positive/luxty_escort/group_057/face_3.jpg,data/luxty_escort/group_057,data/luxty_escort/group_057/g057_p3_photo_171@04-05-2026_21-36-47.jpg,g057_p3_photo_171@04-05-2026_21-36-47.jpg,0.929168761,143,213,367,102,510,315,face_scores/crops/data__luxty_escort__group_057__g057_p3_photo_171@04-05-2026_21-36-47__face_00__score_0.9292.jpg
positive,face_dataset/data/positive/luxty_escort/group_060/face_1.jpg,data/luxty_escort/group_060,data/luxty_escort/group_060/g060_p1_photo_178@04-05-2026_21-36-47.jpg,g060_p1_photo_178@04-05-2026_21-36-47.jpg,0.947746873,161,229,235,253,396,482,face_scores/crops/data__luxty_escort__group_060__g060_p1_photo_178@04-05-2026_21-36-47__face_00__score_0.9477.jpg
positive,face_dataset/data/positive/luxty_escort/group_060/face_2.jpg,data/luxty_escort/group_060,data/luxty_escort/group_060/g060_p2_photo_179@04-05-2026_21-36-47.jpg,g060_p2_photo_179@04-05-2026_21-36-47.jpg,0.939622879,224,298,391,403,615,701,face_scores/crops/data__luxty_escort__group_060__g060_p2_photo_179@04-05-2026_21-36-47__face_00__score_0.9396.jpg
positive,face_dataset/data/positive/luxty_escort/group_060/face_3.jpg,data/luxty_escort/group_060,data/luxty_escort/group_060/g060_p3_photo_180@04-05-2026_21-36-47.jpg,g060_p3_photo_180@04-05-2026_21-36-47.jpg,0.936703801,194,288,339,234,533,522,face_scores/crops/data__luxty_escort__group_060__g060_p3_photo_180@04-05-2026_21-36-47__face_00__score_0.9367.jpg
positive,face_dataset/data/positive/luxty_escort/group_061/face_1.jpg,data/luxty_escort/group_061,data/luxty_escort/group_061/g061_p1_photo_181@04-05-2026_21-36-47.jpg,g061_p1_photo_181@04-05-2026_21-36-47.jpg,0.906104743,157,204,326,249,483,453,face_scores/crops/data__luxty_escort__group_061__g061_p1_photo_181@04-05-2026_21-36-47__face_00__score_0.9061.jpg
positive,face_dataset/data/positive/luxty_escort/group_061/face_2.jpg,data/luxty_escort/group_061,data/luxty_escort/group_061/g061_p2_photo_182@04-05-2026_21-36-47.jpg,g061_p2_photo_182@04-05-2026_21-36-47.jpg,0.935905516,261,367,312,77,573,444,face_scores/crops/data__luxty_escort__group_061__g061_p2_photo_182@04-05-2026_21-36-47__face_00__score_0.9359.jpg
positive,face_dataset/data/positive/luxty_escort/group_061/face_3.jpg,data/luxty_escort/group_061,data/luxty_escort/group_061/g061_p3_photo_183@04-05-2026_21-36-47.jpg,g061_p3_photo_183@04-05-2026_21-36-47.jpg,0.712308407,111,121,395,118,506,239,face_scores/crops/data__luxty_escort__group_061__g061_p3_photo_183@04-05-2026_21-36-47__face_00__score_0.7123.jpg
positive,face_dataset/data/positive/luxty_escort/group_062/face_1.jpg,data/luxty_escort/group_062,data/luxty_escort/group_062/g062_p1_photo_184@04-05-2026_21-36-47.jpg,g062_p1_photo_184@04-05-2026_21-36-47.jpg,0.925812304,184,227,372,259,556,486,face_scores/crops/data__luxty_escort__group_062__g062_p1_photo_184@04-05-2026_21-36-47__face_00__score_0.9258.jpg
positive,face_dataset/data/positive/luxty_escort/group_062/face_2.jpg,data/luxty_escort/group_062,data/luxty_escort/group_062/g062_p2_photo_185@04-05-2026_21-36-47.jpg,g062_p2_photo_185@04-05-2026_21-36-47.jpg,0.905736983,193,244,260,230,453,474,face_scores/crops/data__luxty_escort__group_062__g062_p2_photo_185@04-05-2026_21-36-47__face_00__score_0.9057.jpg
positive,face_dataset/data/positive/luxty_escort/group_062/face_3.jpg,data/luxty_escort/group_062,data/luxty_escort/group_062/g062_p3_photo_186@04-05-2026_21-36-47.jpg,g062_p3_photo_186@04-05-2026_21-36-47.jpg,0.924103379,202,296,299,166,501,462,face_scores/crops/data__luxty_escort__group_062__g062_p3_photo_186@04-05-2026_21-36-47__face_00__score_0.9241.jpg
positive,face_dataset/data/positive/luxty_escort/group_063/face_1.jpg,data/luxty_escort/group_063,data/luxty_escort/group_063/g063_p1_photo_187@04-05-2026_21-36-47.jpg,g063_p1_photo_187@04-05-2026_21-36-47.jpg,0.941204786,295,444,291,341,586,785,face_scores/crops/data__luxty_escort__group_063__g063_p1_photo_187@04-05-2026_21-36-47__face_00__score_0.9412.jpg
positive,face_dataset/data/positive/luxty_escort/group_063/face_2.jpg,data/luxty_escort/group_063,data/luxty_escort/group_063/g063_p2_photo_188@04-05-2026_21-36-47.jpg,g063_p2_photo_188@04-05-2026_21-36-47.jpg,0.920082569,106,174,286,343,392,517,face_scores/crops/data__luxty_escort__group_063__g063_p2_photo_188@04-05-2026_21-36-47__face_00__score_0.9201.jpg
positive,face_dataset/data/positive/luxty_escort/group_063/face_3.jpg,data/luxty_escort/group_063,data/luxty_escort/group_063/g063_p3_photo_189@04-05-2026_21-36-47.jpg,g063_p3_photo_189@04-05-2026_21-36-47.jpg,0.910032451,194,304,318,280,512,584,face_scores/crops/data__luxty_escort__group_063__g063_p3_photo_189@04-05-2026_21-36-47__face_00__score_0.9100.jpg
positive,face_dataset/data/positive/luxty_escort/group_066/face_1.jpg,data/luxty_escort/group_066,data/luxty_escort/group_066/g066_p1_photo_196@04-05-2026_21-36-47.jpg,g066_p1_photo_196@04-05-2026_21-36-47.jpg,0.864737570,116,174,289,132,405,306,face_scores/crops/data__luxty_escort__group_066__g066_p1_photo_196@04-05-2026_21-36-47__face_00__score_0.8647.jpg
positive,face_dataset/data/positive/luxty_escort/group_066/face_2.jpg,data/luxty_escort/group_066,data/luxty_escort/group_066/g066_p2_photo_197@04-05-2026_21-36-47.jpg,g066_p2_photo_197@04-05-2026_21-36-47.jpg,0.926093161,134,180,244,290,378,470,face_scores/crops/data__luxty_escort__group_066__g066_p2_photo_197@04-05-2026_21-36-47__face_00__score_0.9261.jpg
positive,face_dataset/data/positive/luxty_escort/group_067/face_1.jpg,data/luxty_escort/group_067,data/luxty_escort/group_067/g067_p1_photo_199@04-05-2026_21-38-31.jpg,g067_p1_photo_199@04-05-2026_21-38-31.jpg,0.902923346,139,166,309,302,448,468,face_scores/crops/data__luxty_escort__group_067__g067_p1_photo_199@04-05-2026_21-38-31__face_00__score_0.9029.jpg
positive,face_dataset/data/positive/luxty_escort/group_067/face_2.jpg,data/luxty_escort/group_067,data/luxty_escort/group_067/g067_p2_photo_200@04-05-2026_21-38-31.jpg,g067_p2_photo_200@04-05-2026_21-38-31.jpg,0.773249567,91,140,331,173,422,313,face_scores/crops/data__luxty_escort__group_067__g067_p2_photo_200@04-05-2026_21-38-31__face_00__score_0.7732.jpg
positive,face_dataset/data/positive/luxty_escort/group_069/face_1.jpg,data/luxty_escort/group_069,data/luxty_escort/group_069/g069_p1_photo_205@04-05-2026_21-38-31.jpg,g069_p1_photo_205@04-05-2026_21-38-31.jpg,0.901094377,160,230,292,128,452,358,face_scores/crops/data__luxty_escort__group_069__g069_p1_photo_205@04-05-2026_21-38-31__face_00__score_0.9011.jpg
positive,face_dataset/data/positive/luxty_escort/group_069/face_2.jpg,data/luxty_escort/group_069,data/luxty_escort/group_069/g069_p2_photo_206@04-05-2026_21-38-31.jpg,g069_p2_photo_206@04-05-2026_21-38-31.jpg,0.890844882,92,117,270,235,362,352,face_scores/crops/data__luxty_escort__group_069__g069_p2_photo_206@04-05-2026_21-38-31__face_00__score_0.8908.jpg
positive,face_dataset/data/positive/luxty_escort/group_069/face_3.jpg,data/luxty_escort/group_069,data/luxty_escort/group_069/g069_p3_photo_207@04-05-2026_21-38-31.jpg,g069_p3_photo_207@04-05-2026_21-38-31.jpg,0.907169938,137,176,294,168,431,344,face_scores/crops/data__luxty_escort__group_069__g069_p3_photo_207@04-05-2026_21-38-31__face_00__score_0.9072.jpg
positive,face_dataset/data/positive/luxty_escort/group_070/face_1.jpg,data/luxty_escort/group_070,data/luxty_escort/group_070/g070_p1_photo_208@04-05-2026_21-38-31.jpg,g070_p1_photo_208@04-05-2026_21-38-31.jpg,0.939903021,105,148,172,516,277,664,face_scores/crops/data__luxty_escort__group_070__g070_p1_photo_208@04-05-2026_21-38-31__face_00__score_0.9399.jpg
positive,face_dataset/data/positive/luxty_escort/group_070/face_2.jpg,data/luxty_escort/group_070,data/luxty_escort/group_070/g070_p2_photo_209@04-05-2026_21-38-31.jpg,g070_p2_photo_209@04-05-2026_21-38-31.jpg,0.869315147,152,197,444,377,596,574,face_scores/crops/data__luxty_escort__group_070__g070_p2_photo_209@04-05-2026_21-38-31__face_00__score_0.8693.jpg
positive,face_dataset/data/positive/luxty_escort/group_071/face_1.jpg,data/luxty_escort/group_071,data/luxty_escort/group_071/g071_p1_photo_211@04-05-2026_21-38-31.jpg,g071_p1_photo_211@04-05-2026_21-38-31.jpg,0.907897174,159,228,280,214,439,442,face_scores/crops/data__luxty_escort__group_071__g071_p1_photo_211@04-05-2026_21-38-31__face_00__score_0.9079.jpg
positive,face_dataset/data/positive/luxty_escort/group_071/face_2.jpg,data/luxty_escort/group_071,data/luxty_escort/group_071/g071_p2_photo_212@04-05-2026_21-38-31.jpg,g071_p2_photo_212@04-05-2026_21-38-31.jpg,0.891619802,479,738,198,0,677,738,face_scores/crops/data__luxty_escort__group_071__g071_p2_photo_212@04-05-2026_21-38-31__face_00__score_0.8916.jpg
positive,face_dataset/data/positive/luxty_escort/group_071/face_3.jpg,data/luxty_escort/group_071,data/luxty_escort/group_071/g071_p3_photo_213@04-05-2026_21-38-31.jpg,g071_p3_photo_213@04-05-2026_21-38-31.jpg,0.929313242,185,286,279,54,464,340,face_scores/crops/data__luxty_escort__group_071__g071_p3_photo_213@04-05-2026_21-38-31__face_00__score_0.9293.jpg
positive,face_dataset/data/positive/luxty_escort/group_072/face_1.jpg,data/luxty_escort/group_072,data/luxty_escort/group_072/g072_p1_photo_214@04-05-2026_21-38-31.jpg,g072_p1_photo_214@04-05-2026_21-38-31.jpg,0.922989368,130,209,287,249,417,458,face_scores/crops/data__luxty_escort__group_072__g072_p1_photo_214@04-05-2026_21-38-31__face_00__score_0.9230.jpg
positive,face_dataset/data/positive/luxty_escort/group_072/face_2.jpg,data/luxty_escort/group_072,data/luxty_escort/group_072/g072_p2_photo_215@04-05-2026_21-38-31.jpg,g072_p2_photo_215@04-05-2026_21-38-31.jpg,0.932841957,187,307,402,183,589,490,face_scores/crops/data__luxty_escort__group_072__g072_p2_photo_215@04-05-2026_21-38-31__face_00__score_0.9328.jpg
positive,face_dataset/data/positive/luxty_escort/group_072/face_3.jpg,data/luxty_escort/group_072,data/luxty_escort/group_072/g072_p3_photo_216@04-05-2026_21-38-31.jpg,g072_p3_photo_216@04-05-2026_21-38-31.jpg,0.918967009,216,327,363,132,579,459,face_scores/crops/data__luxty_escort__group_072__g072_p3_photo_216@04-05-2026_21-38-31__face_00__score_0.9190.jpg
positive,face_dataset/data/positive/luxty_escort/group_073/face_1.jpg,data/luxty_escort/group_073,data/luxty_escort/group_073/g073_p2_photo_218@04-05-2026_21-38-31.jpg,g073_p2_photo_218@04-05-2026_21-38-31.jpg,0.817204952,205,192,110,636,315,828,face_scores/crops/data__luxty_escort__group_073__g073_p2_photo_218@04-05-2026_21-38-31__face_00__score_0.8172.jpg
positive,face_dataset/data/positive/luxty_escort/group_073/face_2.jpg,data/luxty_escort/group_073,data/luxty_escort/group_073/g073_p3_photo_219@04-05-2026_21-38-31.jpg,g073_p3_photo_219@04-05-2026_21-38-31.jpg,0.846769035,127,173,533,421,660,594,face_scores/crops/data__luxty_escort__group_073__g073_p3_photo_219@04-05-2026_21-38-31__face_00__score_0.8468.jpg
positive,face_dataset/data/positive/luxty_escort/group_074/face_1.jpg,data/luxty_escort/group_074,data/luxty_escort/group_074/g074_p1_photo_220@04-05-2026_21-38-31.jpg,g074_p1_photo_220@04-05-2026_21-38-31.jpg,0.908465385,149,174,380,365,529,539,face_scores/crops/data__luxty_escort__group_074__g074_p1_photo_220@04-05-2026_21-38-31__face_00__score_0.9085.jpg
positive,face_dataset/data/positive/luxty_escort/group_074/face_2.jpg,data/luxty_escort/group_074,data/luxty_escort/group_074/g074_p2_photo_221@04-05-2026_21-38-31.jpg,g074_p2_photo_221@04-05-2026_21-38-31.jpg,0.933022380,169,264,194,140,363,404,face_scores/crops/data__luxty_escort__group_074__g074_p2_photo_221@04-05-2026_21-38-31__face_00__score_0.9330.jpg
positive,face_dataset/data/positive/luxty_escort/group_074/face_3.jpg,data/luxty_escort/group_074,data/luxty_escort/group_074/g074_p3_photo_222@04-05-2026_21-38-31.jpg,g074_p3_photo_222@04-05-2026_21-38-31.jpg,0.916151822,132,180,231,390,363,570,face_scores/crops/data__luxty_escort__group_074__g074_p3_photo_222@04-05-2026_21-38-31__face_00__score_0.9162.jpg
positive,face_dataset/data/positive/luxty_escort/group_076/face_1.jpg,data/luxty_escort/group_076,data/luxty_escort/group_076/g076_p1_photo_226@04-05-2026_21-38-31.jpg,g076_p1_photo_226@04-05-2026_21-38-31.jpg,0.936392188,157,207,314,93,471,300,face_scores/crops/data__luxty_escort__group_076__g076_p1_photo_226@04-05-2026_21-38-31__face_00__score_0.9364.jpg
positive,face_dataset/data/positive/luxty_escort/group_076/face_2.jpg,data/luxty_escort/group_076,data/luxty_escort/group_076/g076_p2_photo_227@04-05-2026_21-38-31.jpg,g076_p2_photo_227@04-05-2026_21-38-31.jpg,0.923143208,191,250,250,42,441,292,face_scores/crops/data__luxty_escort__group_076__g076_p2_photo_227@04-05-2026_21-38-31__face_00__score_0.9231.jpg
positive,face_dataset/data/positive/luxty_escort/group_076/face_3.jpg,data/luxty_escort/group_076,data/luxty_escort/group_076/g076_p3_photo_228@04-05-2026_21-38-31.jpg,g076_p3_photo_228@04-05-2026_21-38-31.jpg,0.882479787,116,142,242,138,358,280,face_scores/crops/data__luxty_escort__group_076__g076_p3_photo_228@04-05-2026_21-38-31__face_00__score_0.8825.jpg
positive,face_dataset/data/positive/luxty_escort/group_077/face_1.jpg,data/luxty_escort/group_077,data/luxty_escort/group_077/g077_p1_photo_229@04-05-2026_21-38-31.jpg,g077_p1_photo_229@04-05-2026_21-38-31.jpg,0.920264423,533,704,325,173,858,877,face_scores/crops/data__luxty_escort__group_077__g077_p1_photo_229@04-05-2026_21-38-31__face_00__score_0.9203.jpg
positive,face_dataset/data/positive/luxty_escort/group_077/face_2.jpg,data/luxty_escort/group_077,data/luxty_escort/group_077/g077_p2_photo_230@04-05-2026_21-38-31.jpg,g077_p2_photo_230@04-05-2026_21-38-31.jpg,0.939081311,175,236,342,188,517,424,face_scores/crops/data__luxty_escort__group_077__g077_p2_photo_230@04-05-2026_21-38-31__face_00__score_0.9391.jpg
positive,face_dataset/data/positive/luxty_escort/group_077/face_3.jpg,data/luxty_escort/group_077,data/luxty_escort/group_077/g077_p3_photo_231@04-05-2026_21-38-31.jpg,g077_p3_photo_231@04-05-2026_21-38-31.jpg,0.896644711,118,172,242,215,360,387,face_scores/crops/data__luxty_escort__group_077__g077_p3_photo_231@04-05-2026_21-38-31__face_00__score_0.8966.jpg
positive,face_dataset/data/positive/luxty_escort/group_078/face_1.jpg,data/luxty_escort/group_078,data/luxty_escort/group_078/g078_p1_photo_232@04-05-2026_21-38-31.jpg,g078_p1_photo_232@04-05-2026_21-38-31.jpg,0.821192503,167,262,361,132,528,394,face_scores/crops/data__luxty_escort__group_078__g078_p1_photo_232@04-05-2026_21-38-31__face_00__score_0.8212.jpg
positive,face_dataset/data/positive/luxty_escort/group_078/face_2.jpg,data/luxty_escort/group_078,data/luxty_escort/group_078/g078_p2_photo_233@04-05-2026_21-38-31.jpg,g078_p2_photo_233@04-05-2026_21-38-31.jpg,0.939921379,224,293,384,217,608,510,face_scores/crops/data__luxty_escort__group_078__g078_p2_photo_233@04-05-2026_21-38-31__face_00__score_0.9399.jpg
positive,face_dataset/data/positive/luxty_escort/group_078/face_3.jpg,data/luxty_escort/group_078,data/luxty_escort/group_078/g078_p3_photo_234@04-05-2026_21-38-31.jpg,g078_p3_photo_234@04-05-2026_21-38-31.jpg,0.922932029,216,315,315,180,531,495,face_scores/crops/data__luxty_escort__group_078__g078_p3_photo_234@04-05-2026_21-38-31__face_00__score_0.9229.jpg
positive,face_dataset/data/positive/luxty_escort/group_079/face_1.jpg,data/luxty_escort/group_079,data/luxty_escort/group_079/g079_p1_photo_235@04-05-2026_21-38-31.jpg,g079_p1_photo_235@04-05-2026_21-38-31.jpg,0.939176977,200,264,317,420,517,684,face_scores/crops/data__luxty_escort__group_079__g079_p1_photo_235@04-05-2026_21-38-31__face_00__score_0.9392.jpg
positive,face_dataset/data/positive/luxty_escort/group_079/face_2.jpg,data/luxty_escort/group_079,data/luxty_escort/group_079/g079_p2_photo_236@04-05-2026_21-38-31.jpg,g079_p2_photo_236@04-05-2026_21-38-31.jpg,0.930188656,157,207,168,217,325,424,face_scores/crops/data__luxty_escort__group_079__g079_p2_photo_236@04-05-2026_21-38-31__face_00__score_0.9302.jpg
positive,face_dataset/data/positive/luxty_escort/group_079/face_3.jpg,data/luxty_escort/group_079,data/luxty_escort/group_079/g079_p3_photo_237@04-05-2026_21-38-31.jpg,g079_p3_photo_237@04-05-2026_21-38-31.jpg,0.923220575,75,96,243,387,318,483,face_scores/crops/data__luxty_escort__group_079__g079_p3_photo_237@04-05-2026_21-38-31__face_00__score_0.9232.jpg
positive,face_dataset/data/positive/luxty_escort/group_080/face_1.jpg,data/luxty_escort/group_080,data/luxty_escort/group_080/g080_p1_photo_238@04-05-2026_21-38-31.jpg,g080_p1_photo_238@04-05-2026_21-38-31.jpg,0.942530811,186,258,173,122,359,380,face_scores/crops/data__luxty_escort__group_080__g080_p1_photo_238@04-05-2026_21-38-31__face_00__score_0.9425.jpg
positive,face_dataset/data/positive/luxty_escort/group_080/face_2.jpg,data/luxty_escort/group_080,data/luxty_escort/group_080/g080_p2_photo_239@04-05-2026_21-38-31.jpg,g080_p2_photo_239@04-05-2026_21-38-31.jpg,0.919925451,215,296,300,317,515,613,face_scores/crops/data__luxty_escort__group_080__g080_p2_photo_239@04-05-2026_21-38-31__face_00__score_0.9199.jpg
positive,face_dataset/data/positive/luxty_escort/group_080/face_3.jpg,data/luxty_escort/group_080,data/luxty_escort/group_080/g080_p3_photo_240@04-05-2026_21-38-32.jpg,g080_p3_photo_240@04-05-2026_21-38-32.jpg,0.897138476,137,253,319,331,456,584,face_scores/crops/data__luxty_escort__group_080__g080_p3_photo_240@04-05-2026_21-38-32__face_00__score_0.8971.jpg
positive,face_dataset/data/positive/luxty_escort/group_081/face_1.jpg,data/luxty_escort/group_081,data/luxty_escort/group_081/g081_p1_photo_241@04-05-2026_21-38-32.jpg,g081_p1_photo_241@04-05-2026_21-38-32.jpg,0.921876669,274,415,188,165,462,580,face_scores/crops/data__luxty_escort__group_081__g081_p1_photo_241@04-05-2026_21-38-32__face_00__score_0.9219.jpg
positive,face_dataset/data/positive/luxty_escort/group_081/face_2.jpg,data/luxty_escort/group_081,data/luxty_escort/group_081/g081_p2_photo_242@04-05-2026_21-38-32.jpg,g081_p2_photo_242@04-05-2026_21-38-32.jpg,0.896217644,340,482,289,160,629,642,face_scores/crops/data__luxty_escort__group_081__g081_p2_photo_242@04-05-2026_21-38-32__face_00__score_0.8962.jpg
positive,face_dataset/data/positive/luxty_escort/group_081/face_3.jpg,data/luxty_escort/group_081,data/luxty_escort/group_081/g081_p3_photo_243@04-05-2026_21-38-32.jpg,g081_p3_photo_243@04-05-2026_21-38-32.jpg,0.864895940,143,229,227,201,370,430,face_scores/crops/data__luxty_escort__group_081__g081_p3_photo_243@04-05-2026_21-38-32__face_00__score_0.8649.jpg
positive,face_dataset/data/positive/luxty_escort/group_082/face_1.jpg,data/luxty_escort/group_082,data/luxty_escort/group_082/g082_p1_photo_244@04-05-2026_21-38-32.jpg,g082_p1_photo_244@04-05-2026_21-38-32.jpg,0.934250176,145,209,310,70,455,279,face_scores/crops/data__luxty_escort__group_082__g082_p1_photo_244@04-05-2026_21-38-32__face_00__score_0.9343.jpg
positive,face_dataset/data/positive/luxty_escort/group_082/face_2.jpg,data/luxty_escort/group_082,data/luxty_escort/group_082/g082_p2_photo_245@04-05-2026_21-38-32.jpg,g082_p2_photo_245@04-05-2026_21-38-32.jpg,0.938119292,152,235,281,66,433,301,face_scores/crops/data__luxty_escort__group_082__g082_p2_photo_245@04-05-2026_21-38-32__face_00__score_0.9381.jpg
positive,face_dataset/data/positive/luxty_escort/group_082/face_3.jpg,data/luxty_escort/group_082,data/luxty_escort/group_082/g082_p3_photo_246@04-05-2026_21-38-32.jpg,g082_p3_photo_246@04-05-2026_21-38-32.jpg,0.909550548,132,195,335,44,467,239,face_scores/crops/data__luxty_escort__group_082__g082_p3_photo_246@04-05-2026_21-38-32__face_00__score_0.9096.jpg
positive,face_dataset/data/positive/luxty_escort/group_083/face_1.jpg,data/luxty_escort/group_083,data/luxty_escort/group_083/g083_p1_photo_247@04-05-2026_21-38-32.jpg,g083_p1_photo_247@04-05-2026_21-38-32.jpg,0.915081084,209,392,242,27,451,419,face_scores/crops/data__luxty_escort__group_083__g083_p1_photo_247@04-05-2026_21-38-32__face_00__score_0.9151.jpg
positive,face_dataset/data/positive/luxty_escort/group_083/face_2.jpg,data/luxty_escort/group_083,data/luxty_escort/group_083/g083_p2_photo_248@04-05-2026_21-38-32.jpg,g083_p2_photo_248@04-05-2026_21-38-32.jpg,0.878303945,97,122,93,238,190,360,face_scores/crops/data__luxty_escort__group_083__g083_p2_photo_248@04-05-2026_21-38-32__face_00__score_0.8783.jpg
positive,face_dataset/data/positive/luxty_escort/group_083/face_3.jpg,data/luxty_escort/group_083,data/luxty_escort/group_083/g083_p3_photo_249@04-05-2026_21-38-32.jpg,g083_p3_photo_249@04-05-2026_21-38-32.jpg,0.910250962,170,307,322,239,492,546,face_scores/crops/data__luxty_escort__group_083__g083_p3_photo_249@04-05-2026_21-38-32__face_00__score_0.9103.jpg
positive,face_dataset/data/positive/luxty_escort/group_084/face_1.jpg,data/luxty_escort/group_084,data/luxty_escort/group_084/g084_p1_photo_250@04-05-2026_21-38-32.jpg,g084_p1_photo_250@04-05-2026_21-38-32.jpg,0.913985968,162,222,338,288,500,510,face_scores/crops/data__luxty_escort__group_084__g084_p1_photo_250@04-05-2026_21-38-32__face_00__score_0.9140.jpg
positive,face_dataset/data/positive/luxty_escort/group_084/face_2.jpg,data/luxty_escort/group_084,data/luxty_escort/group_084/g084_p2_photo_251@04-05-2026_21-38-32.jpg,g084_p2_photo_251@04-05-2026_21-38-32.jpg,0.908055425,154,238,254,226,408,464,face_scores/crops/data__luxty_escort__group_084__g084_p2_photo_251@04-05-2026_21-38-32__face_00__score_0.9081.jpg
positive,face_dataset/data/positive/luxty_escort/group_085/face_1.jpg,data/luxty_escort/group_085,data/luxty_escort/group_085/g085_p1_photo_253@04-05-2026_21-38-32.jpg,g085_p1_photo_253@04-05-2026_21-38-32.jpg,0.952746272,352,503,221,145,573,648,face_scores/crops/data__luxty_escort__group_085__g085_p1_photo_253@04-05-2026_21-38-32__face_00__score_0.9527.jpg
positive,face_dataset/data/positive/luxty_escort/group_085/face_2.jpg,data/luxty_escort/group_085,data/luxty_escort/group_085/g085_p2_photo_254@04-05-2026_21-38-32.jpg,g085_p2_photo_254@04-05-2026_21-38-32.jpg,0.865234971,169,190,316,217,485,407,face_scores/crops/data__luxty_escort__group_085__g085_p2_photo_254@04-05-2026_21-38-32__face_00__score_0.8652.jpg
positive,face_dataset/data/positive/luxty_escort/group_085/face_3.jpg,data/luxty_escort/group_085,data/luxty_escort/group_085/g085_p3_photo_255@04-05-2026_21-38-32.jpg,g085_p3_photo_255@04-05-2026_21-38-32.jpg,0.944078982,214,296,298,184,512,480,face_scores/crops/data__luxty_escort__group_085__g085_p3_photo_255@04-05-2026_21-38-32__face_00__score_0.9441.jpg
positive,face_dataset/data/positive/luxty_escort/group_086/face_1.jpg,data/luxty_escort/group_086,data/luxty_escort/group_086/g086_p1_photo_256@04-05-2026_21-38-32.jpg,g086_p1_photo_256@04-05-2026_21-38-32.jpg,0.885165989,172,225,601,398,773,623,face_scores/crops/data__luxty_escort__group_086__g086_p1_photo_256@04-05-2026_21-38-32__face_00__score_0.8852.jpg
positive,face_dataset/data/positive/luxty_escort/group_086/face_2.jpg,data/luxty_escort/group_086,data/luxty_escort/group_086/g086_p2_photo_257@04-05-2026_21-38-32.jpg,g086_p2_photo_257@04-05-2026_21-38-32.jpg,0.949031472,197,269,418,131,615,400,face_scores/crops/data__luxty_escort__group_086__g086_p2_photo_257@04-05-2026_21-38-32__face_00__score_0.9490.jpg
positive,face_dataset/data/positive/luxty_escort/group_086/face_3.jpg,data/luxty_escort/group_086,data/luxty_escort/group_086/g086_p3_photo_258@04-05-2026_21-38-32.jpg,g086_p3_photo_258@04-05-2026_21-38-32.jpg,0.897571623,136,198,673,543,809,741,face_scores/crops/data__luxty_escort__group_086__g086_p3_photo_258@04-05-2026_21-38-32__face_00__score_0.8976.jpg
positive,face_dataset/data/positive/luxty_escort/group_087/face_1.jpg,data/luxty_escort/group_087,data/luxty_escort/group_087/g087_p1_photo_259@04-05-2026_21-38-32.jpg,g087_p1_photo_259@04-05-2026_21-38-32.jpg,0.935441434,124,150,291,116,415,266,face_scores/crops/data__luxty_escort__group_087__g087_p1_photo_259@04-05-2026_21-38-32__face_00__score_0.9354.jpg
positive,face_dataset/data/positive/luxty_escort/group_087/face_2.jpg,data/luxty_escort/group_087,data/luxty_escort/group_087/g087_p2_photo_260@04-05-2026_21-38-32.jpg,g087_p2_photo_260@04-05-2026_21-38-32.jpg,0.934976697,176,237,268,177,444,414,face_scores/crops/data__luxty_escort__group_087__g087_p2_photo_260@04-05-2026_21-38-32__face_00__score_0.9350.jpg
positive,face_dataset/data/positive/luxty_escort/group_087/face_3.jpg,data/luxty_escort/group_087,data/luxty_escort/group_087/g087_p3_photo_261@04-05-2026_21-38-32.jpg,g087_p3_photo_261@04-05-2026_21-38-32.jpg,0.919999659,164,203,98,177,262,380,face_scores/crops/data__luxty_escort__group_087__g087_p3_photo_261@04-05-2026_21-38-32__face_00__score_0.9200.jpg
positive,face_dataset/data/positive/luxty_escort/group_089/face_1.jpg,data/luxty_escort/group_089,data/luxty_escort/group_089/g089_p1_photo_265@04-05-2026_21-38-32.jpg,g089_p1_photo_265@04-05-2026_21-38-32.jpg,0.899349272,92,117,333,220,425,337,face_scores/crops/data__luxty_escort__group_089__g089_p1_photo_265@04-05-2026_21-38-32__face_00__score_0.8993.jpg
