label,dataset_path,source_dir,source_path,source_name,score,crop_width,crop_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,original_crop_path
positive,face_dataset/data/positive/inter-escort/36/face_21.jpg,data/inter-escort/36,data/inter-escort/36/uvfgvrque1bd4cgztcy1wqkba8kowo7b.jpg,uvfgvrque1bd4cgztcy1wqkba8kowo7b.jpg,0.889405549,293,435,527,60,820,495,face_scores/crops/data__inter-escort__36__uvfgvrque1bd4cgztcy1wqkba8kowo7b__face_00__score_0.8894.jpg
positive,face_dataset/data/positive/inter-escort/36/face_22.jpg,data/inter-escort/36,data/inter-escort/36/z67ti5794tqnmqr4blagng5jm62jlsk6.jpg,z67ti5794tqnmqr4blagng5jm62jlsk6.jpg,0.921098471,481,679,592,129,1073,808,face_scores/crops/data__inter-escort__36__z67ti5794tqnmqr4blagng5jm62jlsk6__face_00__score_0.9211.jpg
positive,face_dataset/data/positive/inter-escort/37/face_1.jpg,data/inter-escort/37,data/inter-escort/37/0w1tpdkps79l1g492jeo20ghm2w476kt.jpg,0w1tpdkps79l1g492jeo20ghm2w476kt.jpg,0.921955645,161,209,527,230,688,439,face_scores/crops/data__inter-escort__37__0w1tpdkps79l1g492jeo20ghm2w476kt__face_00__score_0.9220.jpg
positive,face_dataset/data/positive/inter-escort/37/face_2.jpg,data/inter-escort/37,data/inter-escort/37/1l8rhd06u5tpztst7ohg890407runvoh.jpg,1l8rhd06u5tpztst7ohg890407runvoh.jpg,0.916372418,116,152,215,192,331,344,face_scores/crops/data__inter-escort__37__1l8rhd06u5tpztst7ohg890407runvoh__face_00__score_0.9164.jpg
positive,face_dataset/data/positive/inter-escort/37/face_3.jpg,data/inter-escort/37,data/inter-escort/37/7bsztmyq65zf72h8w3qoxu2ao6g7koo9.jpg,7bsztmyq65zf72h8w3qoxu2ao6g7koo9.jpg,0.919661343,128,173,616,291,744,464,face_scores/crops/data__inter-escort__37__7bsztmyq65zf72h8w3qoxu2ao6g7koo9__face_00__score_0.9197.jpg
positive,face_dataset/data/positive/inter-escort/37/face_4.jpg,data/inter-escort/37,data/inter-escort/37/dr9ns08quawsglunulk5am3w5t6u1rfo.jpg,dr9ns08quawsglunulk5am3w5t6u1rfo.jpg,0.906411588,126,187,558,59,684,246,face_scores/crops/data__inter-escort__37__dr9ns08quawsglunulk5am3w5t6u1rfo__face_00__score_0.9064.jpg
positive,face_dataset/data/positive/inter-escort/37/face_5.jpg,data/inter-escort/37,data/inter-escort/37/frzt0mcwh23a83ryedovxzg0ixv6tu4a.jpg,frzt0mcwh23a83ryedovxzg0ixv6tu4a.jpg,0.923795938,249,324,604,210,853,534,face_scores/crops/data__inter-escort__37__frzt0mcwh23a83ryedovxzg0ixv6tu4a__face_00__score_0.9238.jpg
positive,face_dataset/data/positive/inter-escort/37/face_6.jpg,data/inter-escort/37,data/inter-escort/37/ih7i6bc5gx02cjcc76lzmeheiqlhjn1e.jpg,ih7i6bc5gx02cjcc76lzmeheiqlhjn1e.jpg,0.946915030,263,349,482,136,745,485,face_scores/crops/data__inter-escort__37__ih7i6bc5gx02cjcc76lzmeheiqlhjn1e__face_00__score_0.9469.jpg
positive,face_dataset/data/positive/inter-escort/37/face_7.jpg,data/inter-escort/37,data/inter-escort/37/mbioo8l2zksmdcvk8993ik0yzo9abmgi.jpg,mbioo8l2zksmdcvk8993ik0yzo9abmgi.jpg,0.928127587,273,343,460,272,733,615,face_scores/crops/data__inter-escort__37__mbioo8l2zksmdcvk8993ik0yzo9abmgi__face_00__score_0.9281.jpg
positive,face_dataset/data/positive/inter-escort/37/face_8.jpg,data/inter-escort/37,data/inter-escort/37/p8rgtn461q2w2ciyybftuxo5hn3xeua2.jpg,p8rgtn461q2w2ciyybftuxo5hn3xeua2.jpg,0.914833665,314,371,582,215,896,586,face_scores/crops/data__inter-escort__37__p8rgtn461q2w2ciyybftuxo5hn3xeua2__face_00__score_0.9148.jpg
positive,face_dataset/data/positive/inter-escort/37/face_9.jpg,data/inter-escort/37,data/inter-escort/37/qayqfp8w4k6ejxbchcarxxn1qqppzn0z.jpg,qayqfp8w4k6ejxbchcarxxn1qqppzn0z.jpg,0.776217282,694,801,285,212,979,1013,face_scores/crops/data__inter-escort__37__qayqfp8w4k6ejxbchcarxxn1qqppzn0z__face_00__score_0.7762.jpg
positive,face_dataset/data/positive/inter-escort/37/face_10.jpg,data/inter-escort/37,data/inter-escort/37/qb8edcjuock69og2vosmle0sqrhpl94j.jpg,qb8edcjuock69og2vosmle0sqrhpl94j.jpg,0.775633633,109,123,788,483,897,606,face_scores/crops/data__inter-escort__37__qb8edcjuock69og2vosmle0sqrhpl94j__face_00__score_0.7756.jpg
positive,face_dataset/data/positive/inter-escort/37/face_11.jpg,data/inter-escort/37,data/inter-escort/37/u638ecd5kbgap39rtujmxrg8no6sfnx2.jpg,u638ecd5kbgap39rtujmxrg8no6sfnx2.jpg,0.939063728,252,300,575,317,827,617,face_scores/crops/data__inter-escort__37__u638ecd5kbgap39rtujmxrg8no6sfnx2__face_00__score_0.9391.jpg
positive,face_dataset/data/positive/inter-escort/37/face_12.jpg,data/inter-escort/37,data/inter-escort/37/z88nnmpsc81w1ow3i4gbc6ma7ecg3sus.jpg,z88nnmpsc81w1ow3i4gbc6ma7ecg3sus.jpg,0.924466491,169,221,428,294,597,515,face_scores/crops/data__inter-escort__37__z88nnmpsc81w1ow3i4gbc6ma7ecg3sus__face_00__score_0.9245.jpg
positive,face_dataset/data/positive/inter-escort/39/face_1.jpg,data/inter-escort/39,data/inter-escort/39/1a91cc1qty739p01z3juw1udvipi91ca.jpg,1a91cc1qty739p01z3juw1udvipi91ca.jpg,0.943309546,183,246,327,95,510,341,face_scores/crops/data__inter-escort__39__1a91cc1qty739p01z3juw1udvipi91ca__face_00__score_0.9433.jpg
positive,face_dataset/data/positive/inter-escort/39/face_2.jpg,data/inter-escort/39,data/inter-escort/39/1nldytsr763g490kuj10j7lx5aldn50j.jpg,1nldytsr763g490kuj10j7lx5aldn50j.jpg,0.939690590,146,199,481,139,627,338,face_scores/crops/data__inter-escort__39__1nldytsr763g490kuj10j7lx5aldn50j__face_00__score_0.9397.jpg
positive,face_dataset/data/positive/inter-escort/39/face_3.jpg,data/inter-escort/39,data/inter-escort/39/3jnsqcwh008w3c5mte3ajjlmtct8jbr0.jpg,3jnsqcwh008w3c5mte3ajjlmtct8jbr0.jpg,0.919474423,336,479,309,4,645,483,face_scores/crops/data__inter-escort__39__3jnsqcwh008w3c5mte3ajjlmtct8jbr0__face_00__score_0.9195.jpg
positive,face_dataset/data/positive/inter-escort/39/face_4.jpg,data/inter-escort/39,data/inter-escort/39/d3f5qfxgvdssqzt7sjqkbesodg7yxy93.jpg,d3f5qfxgvdssqzt7sjqkbesodg7yxy93.jpg,0.928075731,350,607,309,31,659,638,face_scores/crops/data__inter-escort__39__d3f5qfxgvdssqzt7sjqkbesodg7yxy93__face_00__score_0.9281.jpg
positive,face_dataset/data/positive/inter-escort/39/face_5.jpg,data/inter-escort/39,data/inter-escort/39/inis5fjhicmx68ntr0quocvsynsh34c2.jpg,inis5fjhicmx68ntr0quocvsynsh34c2.jpg,0.887187541,158,179,243,291,401,470,face_scores/crops/data__inter-escort__39__inis5fjhicmx68ntr0quocvsynsh34c2__face_00__score_0.8872.jpg
positive,face_dataset/data/positive/inter-escort/39/face_6.jpg,data/inter-escort/39,data/inter-escort/39/lw3oij7dgt0dzdapoheqkafu4d6800cs.jpg,lw3oij7dgt0dzdapoheqkafu4d6800cs.jpg,0.911762357,278,528,213,0,491,528,face_scores/crops/data__inter-escort__39__lw3oij7dgt0dzdapoheqkafu4d6800cs__face_00__score_0.9118.jpg
positive,face_dataset/data/positive/inter-escort/39/face_7.jpg,data/inter-escort/39,data/inter-escort/39/m5kfbsv2k259v9lcr7ih6hn07wrgmqqd.jpg,m5kfbsv2k259v9lcr7ih6hn07wrgmqqd.jpg,0.918149889,260,354,303,188,563,542,face_scores/crops/data__inter-escort__39__m5kfbsv2k259v9lcr7ih6hn07wrgmqqd__face_00__score_0.9181.jpg
positive,face_dataset/data/positive/inter-escort/39/face_8.jpg,data/inter-escort/39,data/inter-escort/39/m85ps77v896elqtz32v6qjoh03a0axlf.jpg,m85ps77v896elqtz32v6qjoh03a0axlf.jpg,0.949776947,210,282,444,357,654,639,face_scores/crops/data__inter-escort__39__m85ps77v896elqtz32v6qjoh03a0axlf__face_00__score_0.9498.jpg
positive,face_dataset/data/positive/inter-escort/39/face_9.jpg,data/inter-escort/39,data/inter-escort/39/pa25qzqflsu5yv2n9md5vomuwtj6mlz1.jpg,pa25qzqflsu5yv2n9md5vomuwtj6mlz1.jpg,0.919129312,95,124,482,353,577,477,face_scores/crops/data__inter-escort__39__pa25qzqflsu5yv2n9md5vomuwtj6mlz1__face_00__score_0.9191.jpg
positive,face_dataset/data/positive/inter-escort/39/face_10.jpg,data/inter-escort/39,data/inter-escort/39/tdhl2dtrghpfsd67ix66mtwr9t1ro358.jpg,tdhl2dtrghpfsd67ix66mtwr9t1ro358.jpg,0.930654049,133,193,318,61,451,254,face_scores/crops/data__inter-escort__39__tdhl2dtrghpfsd67ix66mtwr9t1ro358__face_00__score_0.9307.jpg
positive,face_dataset/data/positive/inter-escort/39/face_11.jpg,data/inter-escort/39,data/inter-escort/39/ur4d2j5dz85pl5ycmbg8ml2wfti97th1.jpg,ur4d2j5dz85pl5ycmbg8ml2wfti97th1.jpg,0.891519070,162,181,141,104,303,285,face_scores/crops/data__inter-escort__39__ur4d2j5dz85pl5ycmbg8ml2wfti97th1__face_00__score_0.8915.jpg
positive,face_dataset/data/positive/inter-escort/40/face_1.jpg,data/inter-escort/40,data/inter-escort/40/0yxayc07z2a26owduezgwginf78vzsvy.jpg,0yxayc07z2a26owduezgwginf78vzsvy.jpg,0.904768169,289,470,758,512,1047,982,face_scores/crops/data__inter-escort__40__0yxayc07z2a26owduezgwginf78vzsvy__face_00__score_0.9048.jpg
positive,face_dataset/data/positive/inter-escort/40/face_2.jpg,data/inter-escort/40,data/inter-escort/40/5qnylk21spi9udexfy9381ej8c3aeub2.jpg,5qnylk21spi9udexfy9381ej8c3aeub2.jpg,0.866301239,658,902,507,183,1165,1085,face_scores/crops/data__inter-escort__40__5qnylk21spi9udexfy9381ej8c3aeub2__face_00__score_0.8663.jpg
positive,face_dataset/data/positive/inter-escort/40/face_3.jpg,data/inter-escort/40,data/inter-escort/40/ixmceewlsgn5bwu7ls8688dxbrb6b13d.jpg,ixmceewlsgn5bwu7ls8688dxbrb6b13d.jpg,0.909544170,261,333,699,468,960,801,face_scores/crops/data__inter-escort__40__ixmceewlsgn5bwu7ls8688dxbrb6b13d__face_00__score_0.9095.jpg
positive,face_dataset/data/positive/inter-escort/40/face_4.jpg,data/inter-escort/40,data/inter-escort/40/k9jfnve9r927bzv0dnqh1ry4zqfuep8p.jpg,k9jfnve9r927bzv0dnqh1ry4zqfuep8p.jpg,0.926408529,235,306,295,109,530,415,face_scores/crops/data__inter-escort__40__k9jfnve9r927bzv0dnqh1ry4zqfuep8p__face_00__score_0.9264.jpg
positive,face_dataset/data/positive/inter-escort/40/face_5.jpg,data/inter-escort/40,data/inter-escort/40/n7acdwyjzgi1t2boakei8b7hxqfzj740.jpg,n7acdwyjzgi1t2boakei8b7hxqfzj740.jpg,0.904984653,519,800,509,303,1028,1103,face_scores/crops/data__inter-escort__40__n7acdwyjzgi1t2boakei8b7hxqfzj740__face_00__score_0.9050.jpg
positive,face_dataset/data/positive/inter-escort/40/face_6.jpg,data/inter-escort/40,data/inter-escort/40/vbrgkjumqh1tro4sxmuv5c75vfdttzh1.jpg,vbrgkjumqh1tro4sxmuv5c75vfdttzh1.jpg,0.942769587,164,233,432,63,596,296,face_scores/crops/data__inter-escort__40__vbrgkjumqh1tro4sxmuv5c75vfdttzh1__face_00__score_0.9428.jpg
positive,face_dataset/data/positive/inter-escort/40/face_7.jpg,data/inter-escort/40,data/inter-escort/40/vpii3mf7z9zl141fo79kf4s5cm44bq1j.jpg,vpii3mf7z9zl141fo79kf4s5cm44bq1j.jpg,0.925927520,252,363,552,224,804,587,face_scores/crops/data__inter-escort__40__vpii3mf7z9zl141fo79kf4s5cm44bq1j__face_00__score_0.9259.jpg
positive,face_dataset/data/positive/inter-escort/40/face_8.jpg,data/inter-escort/40,data/inter-escort/40/y821ukdhfrr1mycrffki1358pf8lck0n.jpg,y821ukdhfrr1mycrffki1358pf8lck0n.jpg,0.917218745,467,753,316,62,783,815,face_scores/crops/data__inter-escort__40__y821ukdhfrr1mycrffki1358pf8lck0n__face_00__score_0.9172.jpg
positive,face_dataset/data/positive/inter-escort/40/face_9.jpg,data/inter-escort/40,data/inter-escort/40/ya9aqr9zxcrekc8s5i5n15okiv5nhmzx.jpg,ya9aqr9zxcrekc8s5i5n15okiv5nhmzx.jpg,0.834946215,635,739,503,391,1138,1130,face_scores/crops/data__inter-escort__40__ya9aqr9zxcrekc8s5i5n15okiv5nhmzx__face_00__score_0.8349.jpg
positive,face_dataset/data/positive/inter-escort/41/face_1.jpg,data/inter-escort/41,data/inter-escort/41/80okxg4ckx9d4zl7tle3u7orkr853sk9.jpg,80okxg4ckx9d4zl7tle3u7orkr853sk9.jpg,0.927140415,448,506,364,57,812,563,face_scores/crops/data__inter-escort__41__80okxg4ckx9d4zl7tle3u7orkr853sk9__face_00__score_0.9271.jpg
positive,face_dataset/data/positive/inter-escort/41/face_2.jpg,data/inter-escort/41,data/inter-escort/41/cu021il21py6l7dmwtcntl18wf3jqfde.jpg,cu021il21py6l7dmwtcntl18wf3jqfde.jpg,0.947461128,246,361,353,95,599,456,face_scores/crops/data__inter-escort__41__cu021il21py6l7dmwtcntl18wf3jqfde__face_00__score_0.9475.jpg
positive,face_dataset/data/positive/inter-escort/41/face_3.jpg,data/inter-escort/41,data/inter-escort/41/d375hyei5gxlhkpg7nc2ou67tkdw97tj.jpg,d375hyei5gxlhkpg7nc2ou67tkdw97tj.jpg,0.917323589,199,325,365,45,564,370,face_scores/crops/data__inter-escort__41__d375hyei5gxlhkpg7nc2ou67tkdw97tj__face_00__score_0.9173.jpg
positive,face_dataset/data/positive/inter-escort/41/face_4.jpg,data/inter-escort/41,data/inter-escort/41/f77132zf2di1gr3vv0tvuidsaki3fkrw.jpg,f77132zf2di1gr3vv0tvuidsaki3fkrw.jpg,0.921283603,98,129,227,27,325,156,face_scores/crops/data__inter-escort__41__f77132zf2di1gr3vv0tvuidsaki3fkrw__face_00__score_0.9213.jpg
positive,face_dataset/data/positive/inter-escort/41/face_5.jpg,data/inter-escort/41,data/inter-escort/41/ha8ky6ojl5dcoqq30h1be1gpo5ws0zfq.jpg,ha8ky6ojl5dcoqq30h1be1gpo5ws0zfq.jpg,0.891573012,235,335,487,385,722,720,face_scores/crops/data__inter-escort__41__ha8ky6ojl5dcoqq30h1be1gpo5ws0zfq__face_00__score_0.8916.jpg
positive,face_dataset/data/positive/inter-escort/41/face_6.jpg,data/inter-escort/41,data/inter-escort/41/hqh585pyg497xitdrbcqsb025azkqy1p.jpg,hqh585pyg497xitdrbcqsb025azkqy1p.jpg,0.929235935,409,526,362,165,771,691,face_scores/crops/data__inter-escort__41__hqh585pyg497xitdrbcqsb025azkqy1p__face_00__score_0.9292.jpg
positive,face_dataset/data/positive/inter-escort/41/face_7.jpg,data/inter-escort/41,data/inter-escort/41/iqol8j66lzeu1dl2lopz6bimeifwibul.jpg,iqol8j66lzeu1dl2lopz6bimeifwibul.jpg,0.945117474,334,407,392,255,726,662,face_scores/crops/data__inter-escort__41__iqol8j66lzeu1dl2lopz6bimeifwibul__face_00__score_0.9451.jpg
positive,face_dataset/data/positive/inter-escort/41/face_8.jpg,data/inter-escort/41,data/inter-escort/41/k16kqsf3y0x6o0rs3thgdvv6cvmnbwrh.jpg,k16kqsf3y0x6o0rs3thgdvv6cvmnbwrh.jpg,0.913832963,190,320,367,0,557,320,face_scores/crops/data__inter-escort__41__k16kqsf3y0x6o0rs3thgdvv6cvmnbwrh__face_00__score_0.9138.jpg
positive,face_dataset/data/positive/inter-escort/41/face_9.jpg,data/inter-escort/41,data/inter-escort/41/kjci9gowf7camai4l9bykdp7w6iv1yxu.jpg,kjci9gowf7camai4l9bykdp7w6iv1yxu.jpg,0.932050705,163,217,378,104,541,321,face_scores/crops/data__inter-escort__41__kjci9gowf7camai4l9bykdp7w6iv1yxu__face_00__score_0.9321.jpg
positive,face_dataset/data/positive/inter-escort/41/face_10.jpg,data/inter-escort/41,data/inter-escort/41/npzrllbl13aap960fcjat2t92mi9nxgl.jpg,npzrllbl13aap960fcjat2t92mi9nxgl.jpg,0.934458673,219,297,307,355,526,652,face_scores/crops/data__inter-escort__41__npzrllbl13aap960fcjat2t92mi9nxgl__face_00__score_0.9345.jpg
positive,face_dataset/data/positive/inter-escort/41/face_11.jpg,data/inter-escort/41,data/inter-escort/41/t7apz3vtj5gwmk7wbzi7h8cbjrkaxw0m.jpg,t7apz3vtj5gwmk7wbzi7h8cbjrkaxw0m.jpg,0.937732399,232,335,482,43,714,378,face_scores/crops/data__inter-escort__41__t7apz3vtj5gwmk7wbzi7h8cbjrkaxw0m__face_00__score_0.9377.jpg
positive,face_dataset/data/positive/inter-escort/41/face_12.jpg,data/inter-escort/41,data/inter-escort/41/wk8zb1y6ac3ok713j24l1cco108fihdh.jpg,wk8zb1y6ac3ok713j24l1cco108fihdh.jpg,0.919110835,183,295,321,131,504,426,face_scores/crops/data__inter-escort__41__wk8zb1y6ac3ok713j24l1cco108fihdh__face_00__score_0.9191.jpg
positive,face_dataset/data/positive/inter-escort/41/face_13.jpg,data/inter-escort/41,data/inter-escort/41/yaawhegn3gytihayv7pylar0vdywff7m.jpg,yaawhegn3gytihayv7pylar0vdywff7m.jpg,0.933641911,191,281,286,324,477,605,face_scores/crops/data__inter-escort__41__yaawhegn3gytihayv7pylar0vdywff7m__face_00__score_0.9336.jpg
positive,face_dataset/data/positive/inter-escort/41/face_14.jpg,data/inter-escort/41,data/inter-escort/41/ztatqa6hwf2j4n3ebaggxqgn1ajgy148.jpg,ztatqa6hwf2j4n3ebaggxqgn1ajgy148.jpg,0.944379926,409,528,242,78,651,606,face_scores/crops/data__inter-escort__41__ztatqa6hwf2j4n3ebaggxqgn1ajgy148__face_00__score_0.9444.jpg
positive,face_dataset/data/positive/inter-escort/5/face_1.jpg,data/inter-escort/5,data/inter-escort/5/ww21l0gpzwrdmp9pdyf84sqbcy0a2770.jpg,ww21l0gpzwrdmp9pdyf84sqbcy0a2770.jpg,0.921587110,135,195,156,8,291,203,face_scores/crops/data__inter-escort__5__ww21l0gpzwrdmp9pdyf84sqbcy0a2770__face_00__score_0.9216.jpg
positive,face_dataset/data/positive/inter-escort/56/face_1.jpg,data/inter-escort/56,data/inter-escort/56/22arks0p0ir1p699efdahtegg6xzrvq2.jpg,22arks0p0ir1p699efdahtegg6xzrvq2.jpg,0.838381469,748,880,243,537,991,1417,face_scores/crops/data__inter-escort__56__22arks0p0ir1p699efdahtegg6xzrvq2__face_00__score_0.8384.jpg
positive,face_dataset/data/positive/inter-escort/56/face_2.jpg,data/inter-escort/56,data/inter-escort/56/58hw3pfgdh469aylwzlg82fnao09547w.jpg,58hw3pfgdh469aylwzlg82fnao09547w.jpg,0.889493763,607,814,143,0,750,814,face_scores/crops/data__inter-escort__56__58hw3pfgdh469aylwzlg82fnao09547w__face_00__score_0.8895.jpg
positive,face_dataset/data/positive/inter-escort/56/face_3.jpg,data/inter-escort/56,data/inter-escort/56/5nl6z04qc1srq3zitjjs8hvmj69x9yer.jpg,5nl6z04qc1srq3zitjjs8hvmj69x9yer.jpg,0.921476185,281,352,398,287,679,639,face_scores/crops/data__inter-escort__56__5nl6z04qc1srq3zitjjs8hvmj69x9yer__face_00__score_0.9215.jpg
positive,face_dataset/data/positive/inter-escort/56/face_4.jpg,data/inter-escort/56,data/inter-escort/56/5wymz89m2nnnjwuc3m403mu4xcl0y55e.jpg,5wymz89m2nnnjwuc3m403mu4xcl0y55e.jpg,0.914493740,143,203,252,44,395,247,face_scores/crops/data__inter-escort__56__5wymz89m2nnnjwuc3m403mu4xcl0y55e__face_00__score_0.9145.jpg
positive,face_dataset/data/positive/inter-escort/56/face_5.jpg,data/inter-escort/56,data/inter-escort/56/hh2x3ze4emkszo1tywwpvy7mj62n29qb.jpg,hh2x3ze4emkszo1tywwpvy7mj62n29qb.jpg,0.934509814,266,364,744,141,1010,505,face_scores/crops/data__inter-escort__56__hh2x3ze4emkszo1tywwpvy7mj62n29qb__face_00__score_0.9345.jpg
positive,face_dataset/data/positive/inter-escort/56/face_6.jpg,data/inter-escort/56,data/inter-escort/56/ivyvkohnv45l4nae0u5qhshkce07k1mz.jpg,ivyvkohnv45l4nae0u5qhshkce07k1mz.jpg,0.902314544,203,295,549,42,752,337,face_scores/crops/data__inter-escort__56__ivyvkohnv45l4nae0u5qhshkce07k1mz__face_00__score_0.9023.jpg
positive,face_dataset/data/positive/inter-escort/56/face_7.jpg,data/inter-escort/56,data/inter-escort/56/kr0fnh5k8rhzzukyvwwa89g3y5guh9l6.jpg,kr0fnh5k8rhzzukyvwwa89g3y5guh9l6.jpg,0.909512997,483,755,324,21,807,776,face_scores/crops/data__inter-escort__56__kr0fnh5k8rhzzukyvwwa89g3y5guh9l6__face_00__score_0.9095.jpg
positive,face_dataset/data/positive/inter-escort/56/face_8.jpg,data/inter-escort/56,data/inter-escort/56/ksmegghbwafh95204ah9p6rhdu47ptw2.jpg,ksmegghbwafh95204ah9p6rhdu47ptw2.jpg,0.901758492,85,121,505,689,590,810,face_scores/crops/data__inter-escort__56__ksmegghbwafh95204ah9p6rhdu47ptw2__face_00__score_0.9018.jpg
positive,face_dataset/data/positive/inter-escort/56/face_9.jpg,data/inter-escort/56,data/inter-escort/56/m2yrwi1v32b0wqr2qbj6o9bdwxkp5spc.jpg,m2yrwi1v32b0wqr2qbj6o9bdwxkp5spc.jpg,0.917579770,132,182,380,263,512,445,face_scores/crops/data__inter-escort__56__m2yrwi1v32b0wqr2qbj6o9bdwxkp5spc__face_00__score_0.9176.jpg
positive,face_dataset/data/positive/inter-escort/57/face_1.jpg,data/inter-escort/57,data/inter-escort/57/24wobbyny1l1c5tz3wgoithl0sq57092.jpg,24wobbyny1l1c5tz3wgoithl0sq57092.jpg,0.932399213,192,309,260,318,452,627,face_scores/crops/data__inter-escort__57__24wobbyny1l1c5tz3wgoithl0sq57092__face_00__score_0.9324.jpg
positive,face_dataset/data/positive/inter-escort/57/face_2.jpg,data/inter-escort/57,data/inter-escort/57/2ero2a6h55g62n9cccq0vx75ldzrcs5w.jpg,2ero2a6h55g62n9cccq0vx75ldzrcs5w.jpg,0.940752566,260,413,481,200,741,613,face_scores/crops/data__inter-escort__57__2ero2a6h55g62n9cccq0vx75ldzrcs5w__face_00__score_0.9408.jpg
positive,face_dataset/data/positive/inter-escort/57/face_3.jpg,data/inter-escort/57,data/inter-escort/57/cqjgxt7gt6wardaa5i31kkx3mfba5l6v.jpg,cqjgxt7gt6wardaa5i31kkx3mfba5l6v.jpg,0.918626487,456,660,258,139,714,799,face_scores/crops/data__inter-escort__57__cqjgxt7gt6wardaa5i31kkx3mfba5l6v__face_00__score_0.9186.jpg
positive,face_dataset/data/positive/inter-escort/57/face_4.jpg,data/inter-escort/57,data/inter-escort/57/diuut96jwx8pzg182p8qpr7dhqugt1wm.jpg,diuut96jwx8pzg182p8qpr7dhqugt1wm.jpg,0.922105134,485,639,294,116,779,755,face_scores/crops/data__inter-escort__57__diuut96jwx8pzg182p8qpr7dhqugt1wm__face_00__score_0.9221.jpg
positive,face_dataset/data/positive/inter-escort/57/face_5.jpg,data/inter-escort/57,data/inter-escort/57/fmkciof8zn5qkh97w7oqajqy6x3v5me8.jpg,fmkciof8zn5qkh97w7oqajqy6x3v5me8.jpg,0.940905631,271,392,386,228,657,620,face_scores/crops/data__inter-escort__57__fmkciof8zn5qkh97w7oqajqy6x3v5me8__face_00__score_0.9409.jpg
positive,face_dataset/data/positive/inter-escort/57/face_6.jpg,data/inter-escort/57,data/inter-escort/57/h38wys831btpy4aclvj1iue0r2cish81.jpg,h38wys831btpy4aclvj1iue0r2cish81.jpg,0.926391304,275,360,113,391,388,751,face_scores/crops/data__inter-escort__57__h38wys831btpy4aclvj1iue0r2cish81__face_00__score_0.9264.jpg
positive,face_dataset/data/positive/inter-escort/57/face_7.jpg,data/inter-escort/57,data/inter-escort/57/kwoxm55jowfs2byp3rl4o53j5il0jfgx.jpg,kwoxm55jowfs2byp3rl4o53j5il0jfgx.jpg,0.935047746,150,211,195,114,345,325,face_scores/crops/data__inter-escort__57__kwoxm55jowfs2byp3rl4o53j5il0jfgx__face_00__score_0.9350.jpg
positive,face_dataset/data/positive/inter-escort/57/face_8.jpg,data/inter-escort/57,data/inter-escort/57/ottrqilk904vpzkpg4heiasd7ftekh53.jpg,ottrqilk904vpzkpg4heiasd7ftekh53.jpg,0.934694827,185,269,410,301,595,570,face_scores/crops/data__inter-escort__57__ottrqilk904vpzkpg4heiasd7ftekh53__face_00__score_0.9347.jpg
positive,face_dataset/data/positive/inter-escort/57/face_9.jpg,data/inter-escort/57,data/inter-escort/57/th9dexxjdjf9puwyjw5cipa6h6qnf0hz.jpg,th9dexxjdjf9puwyjw5cipa6h6qnf0hz.jpg,0.913586378,401,615,352,167,753,782,face_scores/crops/data__inter-escort__57__th9dexxjdjf9puwyjw5cipa6h6qnf0hz__face_00__score_0.9136.jpg
positive,face_dataset/data/positive/inter-escort/57/face_10.jpg,data/inter-escort/57,data/inter-escort/57/v2s5kahj5j9rmjwj3bb2oo4zlwmtu3vn.jpg,v2s5kahj5j9rmjwj3bb2oo4zlwmtu3vn.jpg,0.905331552,297,375,316,189,613,564,face_scores/crops/data__inter-escort__57__v2s5kahj5j9rmjwj3bb2oo4zlwmtu3vn__face_00__score_0.9053.jpg
positive,face_dataset/data/positive/inter-escort/57/face_11.jpg,data/inter-escort/57,data/inter-escort/57/yaitsy2sy6ykn931sqvcxajuxxh5nac6.jpg,yaitsy2sy6ykn931sqvcxajuxxh5nac6.jpg,0.937817097,235,399,413,199,648,598,face_scores/crops/data__inter-escort__57__yaitsy2sy6ykn931sqvcxajuxxh5nac6__face_00__score_0.9378.jpg
positive,face_dataset/data/positive/inter-escort/58/face_1.jpg,data/inter-escort/58,data/inter-escort/58/5d3pj54uw5s8sbau0ju2ra3f4y7yn8zo.jpg,5d3pj54uw5s8sbau0ju2ra3f4y7yn8zo.jpg,0.921213090,170,218,661,500,831,718,face_scores/crops/data__inter-escort__58__5d3pj54uw5s8sbau0ju2ra3f4y7yn8zo__face_00__score_0.9212.jpg
positive,face_dataset/data/positive/inter-escort/58/face_2.jpg,data/inter-escort/58,data/inter-escort/58/a5wnjm88u6bkf30k4mg3cf6k5fa3d0bo.jpg,a5wnjm88u6bkf30k4mg3cf6k5fa3d0bo.jpg,0.941582859,211,298,483,352,694,650,face_scores/crops/data__inter-escort__58__a5wnjm88u6bkf30k4mg3cf6k5fa3d0bo__face_00__score_0.9416.jpg
positive,face_dataset/data/positive/inter-escort/58/face_3.jpg,data/inter-escort/58,data/inter-escort/58/bst4m4s7l2vgg5o8h99no3m93l3bh0ox.jpg,bst4m4s7l2vgg5o8h99no3m93l3bh0ox.jpg,0.943133175,243,341,391,471,634,812,face_scores/crops/data__inter-escort__58__bst4m4s7l2vgg5o8h99no3m93l3bh0ox__face_00__score_0.9431.jpg
